time_utc,p10,p50,p90
2026-08-26 22:00:00+00:00,15011.0,15359.9,16311.1
2026-08-26 23:00:00+00:00,14258.6,14760.7,15478.2
2026-08-27 00:00:00+00:00,13828.4,14385.8,15106.7
2026-08-27 01:00:00+00:00,13820.8,14518.4,15080.2
2026-08-27 02:00:00+00:00,13944.9,14837.7,15241.3
2026-08-27 03:00:00+00:00,14484.0,15294.4,15789.4
2026-08-27 04:00:00+00:00,16731.6,17323.8,17942.1
2026-08-27 05:00:00+00:00,18243.9,18726.9,19562.1
2026-08-27 06:00:00+00:00,18640.9,19052.3,20203.0
2026-08-27 07:00:00+00:00,18408.2,18791.7,20095.5
2026-08-27 08:00:00+00:00,17895.2,18325.8,19852.4
2026-08-27 09:00:00+00:00,18200.8,18436.0,20407.2
2026-08-27 10:00:00+00:00,18469.1,18912.3,20791.7
2026-08-27 11:00:00+00:00,18516.7,19217.3,20695.7
2026-08-27 12:00:00+00:00,18452.5,19332.2,20763.7
2026-08-27 13:00:00+00:00,18673.1,19089.7,21080.7
2026-08-27 14:00:00+00:00,19192.4,19304.3,21215.6
2026-08-27 15:00:00+00:00,19908.6,20319.3,21022.7
2026-08-27 16:00:00+00:00,20164.5,20446.9,21336.4
2026-08-27 17:00:00+00:00,19867.1,20385.9,21082.8
2026-08-27 18:00:00+00:00,19768.3,20757.9,20752.6
2026-08-27 19:00:00+00:00,18789.3,19551.3,19701.8
2026-08-27 20:00:00+00:00,17388.9,17916.7,18178.9
2026-08-27 21:00:00+00:00,16052.1,16496.9,16832.9
