time_utc,p10,p50,p90
2026-07-25 22:00:00+00:00,141.03,158.24,179.49
2026-07-25 23:00:00+00:00,129.90,146.15,165.36
2026-07-26 00:00:00+00:00,123.43,138.46,157.08
2026-07-26 01:00:00+00:00,120.37,134.79,152.07
2026-07-26 02:00:00+00:00,122.13,136.48,153.86
2026-07-26 03:00:00+00:00,120.24,136.25,153.98
2026-07-26 04:00:00+00:00,102.96,119.29,138.87
2026-07-26 05:00:00+00:00,83.53,104.21,122.66
2026-07-26 06:00:00+00:00,58.64,87.42,108.38
2026-07-26 07:00:00+00:00,11.16,55.75,88.01
2026-07-26 08:00:00+00:00,-26.65,31.27,72.67
2026-07-26 09:00:00+00:00,-73.21,7.98,57.98
2026-07-26 10:00:00+00:00,-85.50,-7.00,44.45
2026-07-26 11:00:00+00:00,-99.33,-14.76,40.04
2026-07-26 12:00:00+00:00,-81.00,-2.14,53.32
2026-07-26 13:00:00+00:00,-58.21,13.31,63.10
2026-07-26 14:00:00+00:00,-1.95,51.67,85.28
2026-07-26 15:00:00+00:00,80.74,103.32,123.77
2026-07-26 16:00:00+00:00,116.05,139.09,169.47
2026-07-26 17:00:00+00:00,120.63,146.74,195.36
2026-07-26 18:00:00+00:00,137.67,167.81,219.18
2026-07-26 19:00:00+00:00,137.32,162.20,198.91
2026-07-26 20:00:00+00:00,145.93,171.58,204.25
2026-07-26 21:00:00+00:00,136.85,158.43,185.46
