time_utc,p10,p50,p90
2026-09-15 22:00:00+00:00,140.11,155.41,173.73
2026-09-15 23:00:00+00:00,137.89,154.61,173.29
2026-09-16 00:00:00+00:00,129.85,146.73,165.74
2026-09-16 01:00:00+00:00,130.21,147.37,166.17
2026-09-16 02:00:00+00:00,132.66,150.32,170.08
2026-09-16 03:00:00+00:00,136.22,156.35,178.61
2026-09-16 04:00:00+00:00,174.38,213.14,266.48
2026-09-16 05:00:00+00:00,193.31,246.52,333.88
2026-09-16 06:00:00+00:00,145.98,180.62,237.29
2026-09-16 07:00:00+00:00,122.79,148.91,192.12
2026-09-16 08:00:00+00:00,97.81,119.39,146.01
2026-09-16 09:00:00+00:00,79.24,102.87,125.33
2026-09-16 10:00:00+00:00,69.40,94.39,116.78
2026-09-16 11:00:00+00:00,68.61,95.17,117.43
2026-09-16 12:00:00+00:00,75.16,97.98,120.52
2026-09-16 13:00:00+00:00,84.22,108.08,135.40
2026-09-16 14:00:00+00:00,111.27,138.11,175.51
2026-09-16 15:00:00+00:00,174.96,228.67,304.75
2026-09-16 16:00:00+00:00,241.90,337.04,497.41
2026-09-16 17:00:00+00:00,274.01,371.93,571.94
2026-09-16 18:00:00+00:00,224.49,292.16,419.58
2026-09-16 19:00:00+00:00,186.17,230.08,294.65
2026-09-16 20:00:00+00:00,169.47,201.44,242.56
2026-09-16 21:00:00+00:00,150.21,176.58,208.67
