time_utc,p10,p50,p90
2026-08-16 22:00:00+00:00,153.95,174.11,199.44
2026-08-16 23:00:00+00:00,143.57,162.00,184.71
2026-08-17 00:00:00+00:00,137.39,155.51,178.38
2026-08-17 01:00:00+00:00,133.13,151.00,172.17
2026-08-17 02:00:00+00:00,133.93,151.80,174.27
2026-08-17 03:00:00+00:00,138.18,158.36,182.14
2026-08-17 04:00:00+00:00,140.08,166.26,203.26
2026-08-17 05:00:00+00:00,125.40,150.31,186.52
2026-08-17 06:00:00+00:00,107.10,129.44,158.78
2026-08-17 07:00:00+00:00,90.46,110.18,134.37
2026-08-17 08:00:00+00:00,62.37,90.77,114.29
2026-08-17 09:00:00+00:00,23.30,64.43,92.77
2026-08-17 10:00:00+00:00,5.25,50.56,80.91
2026-08-17 11:00:00+00:00,3.78,49.67,81.13
2026-08-17 12:00:00+00:00,22.63,59.59,89.22
2026-08-17 13:00:00+00:00,33.66,70.84,98.97
2026-08-17 14:00:00+00:00,70.03,96.98,119.03
2026-08-17 15:00:00+00:00,106.78,129.77,157.58
2026-08-17 16:00:00+00:00,146.37,183.38,242.80
2026-08-17 17:00:00+00:00,176.59,227.14,318.22
2026-08-17 18:00:00+00:00,198.29,262.27,374.95
2026-08-17 19:00:00+00:00,190.37,238.04,310.70
2026-08-17 20:00:00+00:00,159.90,190.61,231.06
2026-08-17 21:00:00+00:00,145.56,170.87,203.64
