time_utc,p10,p50,p90
2026-08-20 22:00:00+00:00,145.21,163.41,185.23
2026-08-20 23:00:00+00:00,141.33,159.03,180.19
2026-08-21 00:00:00+00:00,133.36,150.56,171.49
2026-08-21 01:00:00+00:00,130.75,147.97,167.86
2026-08-21 02:00:00+00:00,131.24,148.40,169.12
2026-08-21 03:00:00+00:00,133.90,153.16,175.34
2026-08-21 04:00:00+00:00,141.08,167.08,203.42
2026-08-21 05:00:00+00:00,139.57,168.87,214.53
2026-08-21 06:00:00+00:00,113.92,137.85,173.08
2026-08-21 07:00:00+00:00,99.00,119.10,145.92
2026-08-21 08:00:00+00:00,70.18,96.12,119.48
2026-08-21 09:00:00+00:00,24.22,66.81,95.94
2026-08-21 10:00:00+00:00,10.81,54.74,85.05
2026-08-21 11:00:00+00:00,2.23,49.94,83.11
2026-08-21 12:00:00+00:00,25.17,62.26,91.87
2026-08-21 13:00:00+00:00,55.26,84.98,108.88
2026-08-21 14:00:00+00:00,84.34,108.36,130.60
2026-08-21 15:00:00+00:00,113.88,138.61,169.92
2026-08-21 16:00:00+00:00,157.33,200.18,271.04
2026-08-21 17:00:00+00:00,183.69,237.76,335.05
2026-08-21 18:00:00+00:00,172.96,221.31,303.41
2026-08-21 19:00:00+00:00,161.05,194.57,244.59
2026-08-21 20:00:00+00:00,150.93,178.19,212.76
2026-08-21 21:00:00+00:00,141.92,165.44,195.57
