time_utc,p10,p50,p90
2026-08-15 22:00:00+00:00,143.98,161.72,183.59
2026-08-15 23:00:00+00:00,137.10,153.73,174.06
2026-08-16 00:00:00+00:00,130.08,146.32,166.46
2026-08-16 01:00:00+00:00,126.51,142.85,161.74
2026-08-16 02:00:00+00:00,127.05,143.11,162.82
2026-08-16 03:00:00+00:00,127.04,144.27,164.05
2026-08-16 04:00:00+00:00,110.00,127.19,147.71
2026-08-16 05:00:00+00:00,84.13,105.64,125.25
2026-08-16 06:00:00+00:00,56.20,86.95,109.86
2026-08-16 07:00:00+00:00,17.73,59.80,92.09
2026-08-16 08:00:00+00:00,-91.30,-0.97,56.28
2026-08-16 09:00:00+00:00,-173.39,-50.78,23.75
2026-08-16 10:00:00+00:00,-251.58,-107.75,-18.80
2026-08-16 11:00:00+00:00,-290.74,-131.12,-29.51
2026-08-16 12:00:00+00:00,-194.41,-79.21,5.18
2026-08-16 13:00:00+00:00,-138.58,-31.95,37.81
2026-08-16 14:00:00+00:00,-22.22,40.00,78.41
2026-08-16 15:00:00+00:00,74.33,99.87,120.82
2026-08-16 16:00:00+00:00,118.91,143.35,177.48
2026-08-16 17:00:00+00:00,147.87,183.35,243.25
2026-08-16 18:00:00+00:00,151.68,188.57,252.22
2026-08-16 19:00:00+00:00,157.03,189.72,238.90
2026-08-16 20:00:00+00:00,147.59,173.62,207.60
2026-08-16 21:00:00+00:00,133.62,155.17,182.39
