time_utc,p10,p50,p90
2026-08-27 22:00:00+00:00,92.54,116.70,156.52
2026-08-27 23:00:00+00:00,88.94,115.31,148.68
2026-08-28 00:00:00+00:00,88.02,106.36,145.80
2026-08-28 01:00:00+00:00,88.11,108.79,144.94
2026-08-28 02:00:00+00:00,89.24,107.66,145.87
2026-08-28 03:00:00+00:00,89.52,112.91,150.69
2026-08-28 04:00:00+00:00,109.75,129.25,166.49
2026-08-28 05:00:00+00:00,114.65,133.49,166.68
2026-08-28 06:00:00+00:00,61.42,106.52,138.69
2026-08-28 07:00:00+00:00,14.38,75.12,107.23
2026-08-28 08:00:00+00:00,-10.34,32.87,72.92
2026-08-28 09:00:00+00:00,-23.94,-0.34,52.77
2026-08-28 10:00:00+00:00,-25.77,0.55,50.90
2026-08-28 11:00:00+00:00,-26.88,9.49,52.23
2026-08-28 12:00:00+00:00,-17.32,22.31,61.83
2026-08-28 13:00:00+00:00,-7.46,41.90,87.53
2026-08-28 14:00:00+00:00,29.67,61.22,111.74
2026-08-28 15:00:00+00:00,89.68,115.56,154.24
2026-08-28 16:00:00+00:00,131.02,157.34,193.73
2026-08-28 17:00:00+00:00,137.16,167.12,194.02
2026-08-28 18:00:00+00:00,134.50,154.64,178.46
2026-08-28 19:00:00+00:00,123.04,134.08,166.10
2026-08-28 20:00:00+00:00,103.81,122.98,155.30
2026-08-28 21:00:00+00:00,89.06,117.53,152.74
