time_utc,p10,p50,p90
2026-08-21 22:00:00+00:00,135.59,157.00,180.20
2026-08-21 23:00:00+00:00,131.95,147.82,172.65
2026-08-22 00:00:00+00:00,130.23,145.52,166.75
2026-08-22 01:00:00+00:00,129.33,146.03,167.38
2026-08-22 02:00:00+00:00,127.92,147.10,160.01
2026-08-22 03:00:00+00:00,124.69,144.80,165.17
2026-08-22 04:00:00+00:00,132.62,160.36,176.26
2026-08-22 05:00:00+00:00,130.03,155.54,172.08
2026-08-22 06:00:00+00:00,107.31,119.76,148.53
2026-08-22 07:00:00+00:00,81.89,101.89,130.89
2026-08-22 08:00:00+00:00,63.63,88.16,126.49
2026-08-22 09:00:00+00:00,48.96,64.30,119.57
2026-08-22 10:00:00+00:00,46.52,65.64,115.80
2026-08-22 11:00:00+00:00,46.94,60.89,116.47
2026-08-22 12:00:00+00:00,53.91,83.60,123.59
2026-08-22 13:00:00+00:00,68.80,100.68,139.62
2026-08-22 14:00:00+00:00,91.07,114.93,151.79
2026-08-22 15:00:00+00:00,132.41,147.06,167.64
2026-08-22 16:00:00+00:00,160.38,195.31,257.19
2026-08-22 17:00:00+00:00,173.11,211.05,262.69
2026-08-22 18:00:00+00:00,176.34,199.83,241.90
2026-08-22 19:00:00+00:00,163.82,184.16,194.22
2026-08-22 20:00:00+00:00,149.15,165.05,189.75
2026-08-22 21:00:00+00:00,137.84,158.13,180.46
