time_utc,p10,p50,p90
2026-08-11 22:00:00+00:00,125.30,142.40,157.67
2026-08-11 23:00:00+00:00,123.46,145.12,155.18
2026-08-12 00:00:00+00:00,119.82,140.79,153.23
2026-08-12 01:00:00+00:00,118.99,137.11,153.04
2026-08-12 02:00:00+00:00,119.00,137.31,155.32
2026-08-12 03:00:00+00:00,124.03,142.59,160.82
2026-08-12 04:00:00+00:00,126.83,156.36,172.34
2026-08-12 05:00:00+00:00,124.75,155.34,176.38
2026-08-12 06:00:00+00:00,95.89,135.37,155.43
2026-08-12 07:00:00+00:00,35.57,77.42,109.13
2026-08-12 08:00:00+00:00,9.58,31.15,76.40
2026-08-12 09:00:00+00:00,-5.66,4.40,55.36
2026-08-12 10:00:00+00:00,-11.88,-1.82,49.66
2026-08-12 11:00:00+00:00,-15.58,-5.52,51.07
2026-08-12 12:00:00+00:00,-13.94,-3.88,57.92
2026-08-12 13:00:00+00:00,-2.42,19.17,72.51
2026-08-12 14:00:00+00:00,25.65,69.86,110.16
2026-08-12 15:00:00+00:00,77.40,120.41,149.56
2026-08-12 16:00:00+00:00,127.81,172.69,188.93
2026-08-12 17:00:00+00:00,159.14,231.67,298.51
2026-08-12 18:00:00+00:00,168.30,275.46,333.70
2026-08-12 19:00:00+00:00,158.34,230.72,268.94
2026-08-12 20:00:00+00:00,145.03,200.24,231.63
2026-08-12 21:00:00+00:00,129.59,161.76,190.47
