time_utc,p10,p50,p90
2026-08-09 22:00:00+00:00,119.79,141.90,169.59
2026-08-09 23:00:00+00:00,115.96,138.34,160.87
2026-08-10 00:00:00+00:00,110.50,131.30,154.03
2026-08-10 01:00:00+00:00,110.01,131.36,153.88
2026-08-10 02:00:00+00:00,111.01,133.37,152.02
2026-08-10 03:00:00+00:00,121.53,141.54,159.53
2026-08-10 04:00:00+00:00,131.42,152.92,187.87
2026-08-10 05:00:00+00:00,112.77,142.01,177.50
2026-08-10 06:00:00+00:00,40.36,87.03,131.08
2026-08-10 07:00:00+00:00,8.71,62.82,95.79
2026-08-10 08:00:00+00:00,-3.18,27.64,51.66
2026-08-10 09:00:00+00:00,-11.84,20.19,45.00
2026-08-10 10:00:00+00:00,-28.05,19.65,40.46
2026-08-10 11:00:00+00:00,-25.73,17.15,36.62
2026-08-10 12:00:00+00:00,-24.76,18.16,34.80
2026-08-10 13:00:00+00:00,-20.15,29.37,48.96
2026-08-10 14:00:00+00:00,18.75,36.53,76.15
2026-08-10 15:00:00+00:00,46.90,97.43,119.02
2026-08-10 16:00:00+00:00,136.55,183.95,237.17
2026-08-10 17:00:00+00:00,156.33,223.34,303.13
2026-08-10 18:00:00+00:00,150.53,213.09,298.53
2026-08-10 19:00:00+00:00,146.38,196.28,245.01
2026-08-10 20:00:00+00:00,130.94,175.33,226.16
2026-08-10 21:00:00+00:00,113.67,148.96,195.51
