time_utc,p10,p50,p90
2026-08-14 22:00:00+00:00,134.55,157.38,175.63
2026-08-14 23:00:00+00:00,129.28,151.10,169.03
2026-08-15 00:00:00+00:00,126.69,146.52,163.85
2026-08-15 01:00:00+00:00,125.47,143.91,162.56
2026-08-15 02:00:00+00:00,122.89,143.06,160.82
2026-08-15 03:00:00+00:00,121.69,145.12,166.88
2026-08-15 04:00:00+00:00,124.81,155.15,170.74
2026-08-15 05:00:00+00:00,110.43,141.91,160.65
2026-08-15 06:00:00+00:00,32.45,100.38,138.95
2026-08-15 07:00:00+00:00,11.79,80.61,111.93
2026-08-15 08:00:00+00:00,-6.33,28.03,76.71
2026-08-15 09:00:00+00:00,-16.42,-6.36,56.00
2026-08-15 10:00:00+00:00,-23.08,-13.02,49.96
2026-08-15 11:00:00+00:00,-22.11,-12.05,53.05
2026-08-15 12:00:00+00:00,-17.85,-7.79,49.68
2026-08-15 13:00:00+00:00,-6.08,5.98,63.29
2026-08-15 14:00:00+00:00,19.30,57.10,105.46
2026-08-15 15:00:00+00:00,65.22,122.72,145.11
2026-08-15 16:00:00+00:00,136.57,157.26,174.92
2026-08-15 17:00:00+00:00,165.78,191.81,270.05
2026-08-15 18:00:00+00:00,172.70,201.25,263.04
2026-08-15 19:00:00+00:00,155.09,171.15,205.46
2026-08-15 20:00:00+00:00,129.31,160.54,181.06
2026-08-15 21:00:00+00:00,118.30,155.17,177.08
