time_utc,p10,p50,p90
2026-09-24 22:00:00+00:00,114.43,126.70,160.07
2026-09-24 23:00:00+00:00,111.11,124.13,158.64
2026-09-25 00:00:00+00:00,110.06,122.05,152.39
2026-09-25 01:00:00+00:00,111.34,121.82,154.26
2026-09-25 02:00:00+00:00,111.53,123.17,150.82
2026-09-25 03:00:00+00:00,119.26,131.45,163.01
2026-09-25 04:00:00+00:00,150.15,181.76,212.56
2026-09-25 05:00:00+00:00,182.67,234.50,304.73
2026-09-25 06:00:00+00:00,163.44,212.39,264.62
2026-09-25 07:00:00+00:00,125.81,168.79,191.57
2026-09-25 08:00:00+00:00,117.05,138.13,154.77
2026-09-25 09:00:00+00:00,104.91,123.83,147.64
2026-09-25 10:00:00+00:00,102.68,122.74,150.88
2026-09-25 11:00:00+00:00,106.51,123.92,159.50
2026-09-25 12:00:00+00:00,110.59,126.69,162.02
2026-09-25 13:00:00+00:00,124.42,142.11,176.36
2026-09-25 14:00:00+00:00,147.42,176.07,206.40
2026-09-25 15:00:00+00:00,184.72,243.76,295.20
2026-09-25 16:00:00+00:00,201.35,257.69,301.59
2026-09-25 17:00:00+00:00,200.24,270.23,341.38
2026-09-25 18:00:00+00:00,197.82,252.38,301.99
2026-09-25 19:00:00+00:00,165.40,207.57,221.57
2026-09-25 20:00:00+00:00,139.48,155.96,195.83
2026-09-25 21:00:00+00:00,117.08,143.87,172.85
