time_utc,p10,p50,p90
2026-09-06 22:00:00+00:00,102.16,128.87,160.56
2026-09-06 23:00:00+00:00,92.62,124.11,154.64
2026-09-07 00:00:00+00:00,90.27,119.80,152.79
2026-09-07 01:00:00+00:00,90.43,119.14,151.11
2026-09-07 02:00:00+00:00,92.61,119.95,151.62
2026-09-07 03:00:00+00:00,101.03,130.63,158.00
2026-09-07 04:00:00+00:00,116.20,140.65,174.82
2026-09-07 05:00:00+00:00,119.40,155.64,179.62
2026-09-07 06:00:00+00:00,99.41,142.92,171.00
2026-09-07 07:00:00+00:00,59.89,92.65,141.32
2026-09-07 08:00:00+00:00,42.53,57.29,108.19
2026-09-07 09:00:00+00:00,33.66,59.05,105.64
2026-09-07 10:00:00+00:00,29.43,64.66,99.50
2026-09-07 11:00:00+00:00,31.31,58.39,99.31
2026-09-07 12:00:00+00:00,38.81,64.48,106.01
2026-09-07 13:00:00+00:00,45.70,80.91,123.92
2026-09-07 14:00:00+00:00,61.30,103.85,157.08
2026-09-07 15:00:00+00:00,145.00,180.85,190.91
2026-09-07 16:00:00+00:00,163.34,218.90,253.18
2026-09-07 17:00:00+00:00,177.51,260.42,296.47
2026-09-07 18:00:00+00:00,180.21,267.24,322.58
2026-09-07 19:00:00+00:00,168.38,218.01,269.46
2026-09-07 20:00:00+00:00,158.27,190.96,224.66
2026-09-07 21:00:00+00:00,134.98,173.30,205.47
