time_utc,p10,p50,p90
2026-08-14 22:00:00+00:00,15196.9,15506.6,15978.3
2026-08-14 23:00:00+00:00,14472.1,14722.2,15124.9
2026-08-15 00:00:00+00:00,13990.1,14270.2,14709.2
2026-08-15 01:00:00+00:00,13920.9,13987.0,14552.1
2026-08-15 02:00:00+00:00,13757.5,13907.7,14264.1
2026-08-15 03:00:00+00:00,13660.1,13748.6,14146.4
2026-08-15 04:00:00+00:00,14363.8,14527.2,14940.1
2026-08-15 05:00:00+00:00,15255.3,15246.2,15925.5
2026-08-15 06:00:00+00:00,16013.0,16006.1,16627.1
2026-08-15 07:00:00+00:00,16265.4,16272.8,17305.8
2026-08-15 08:00:00+00:00,16634.1,17081.2,17762.7
2026-08-15 09:00:00+00:00,16864.5,17358.0,17336.9
2026-08-15 10:00:00+00:00,16621.7,16519.8,17598.7
2026-08-15 11:00:00+00:00,16441.6,16364.8,17986.6
2026-08-15 12:00:00+00:00,16232.5,16127.8,17728.3
2026-08-15 13:00:00+00:00,16030.0,16026.6,17429.3
2026-08-15 14:00:00+00:00,16181.1,16284.3,17794.7
2026-08-15 15:00:00+00:00,16614.3,17088.6,17894.6
2026-08-15 16:00:00+00:00,17136.3,17246.1,18103.7
2026-08-15 17:00:00+00:00,17108.4,17149.8,17731.4
2026-08-15 18:00:00+00:00,16907.3,17161.7,17673.1
2026-08-15 19:00:00+00:00,16642.1,16861.1,17106.6
2026-08-15 20:00:00+00:00,15486.7,15766.3,16050.0
2026-08-15 21:00:00+00:00,14203.6,14647.6,14915.4
