time_utc,p10,p50,p90
2026-08-20 22:00:00+00:00,14804.7,14812.1,15965.8
2026-08-20 23:00:00+00:00,14068.1,13989.4,15181.6
2026-08-21 00:00:00+00:00,13690.9,13582.7,14820.0
2026-08-21 01:00:00+00:00,13587.1,13475.0,14865.8
2026-08-21 02:00:00+00:00,13823.2,13771.0,14932.0
2026-08-21 03:00:00+00:00,14051.0,13867.3,15474.3
2026-08-21 04:00:00+00:00,15895.6,15549.5,17678.0
2026-08-21 05:00:00+00:00,17164.7,16769.2,19224.8
2026-08-21 06:00:00+00:00,17551.5,17047.0,19567.3
2026-08-21 07:00:00+00:00,17487.6,16841.5,19420.6
2026-08-21 08:00:00+00:00,17361.3,16843.2,19075.4
2026-08-21 09:00:00+00:00,17797.4,17272.2,20128.0
2026-08-21 10:00:00+00:00,18049.3,17498.1,20464.8
2026-08-21 11:00:00+00:00,18021.2,17735.2,20140.0
2026-08-21 12:00:00+00:00,17984.4,17631.9,19733.5
2026-08-21 13:00:00+00:00,17841.8,17710.3,19898.1
2026-08-21 14:00:00+00:00,18118.2,18121.3,20396.4
2026-08-21 15:00:00+00:00,18704.7,18818.7,20796.8
2026-08-21 16:00:00+00:00,19244.6,19173.6,20948.9
2026-08-21 17:00:00+00:00,19025.1,18823.7,20636.8
2026-08-21 18:00:00+00:00,18793.4,18649.4,20270.5
2026-08-21 19:00:00+00:00,17860.3,17567.5,19569.3
2026-08-21 20:00:00+00:00,16551.5,16228.8,18229.3
2026-08-21 21:00:00+00:00,15265.0,14964.9,16843.9
