time_utc,p10,p50,p90
2026-09-11 22:00:00+00:00,167.10,188.93,215.61
2026-09-11 23:00:00+00:00,158.40,180.45,205.92
2026-09-12 00:00:00+00:00,148.73,170.83,197.06
2026-09-12 01:00:00+00:00,147.13,169.11,194.25
2026-09-12 02:00:00+00:00,147.46,169.11,194.36
2026-09-12 03:00:00+00:00,145.32,167.49,194.05
2026-09-12 04:00:00+00:00,138.48,162.01,194.59
2026-09-12 05:00:00+00:00,129.36,153.63,189.06
2026-09-12 06:00:00+00:00,111.37,133.84,165.67
2026-09-12 07:00:00+00:00,98.56,119.87,147.16
2026-09-12 08:00:00+00:00,90.45,112.86,137.86
2026-09-12 09:00:00+00:00,79.65,103.66,125.52
2026-09-12 10:00:00+00:00,70.51,95.55,119.18
2026-09-12 11:00:00+00:00,82.68,104.78,127.06
2026-09-12 12:00:00+00:00,92.84,112.37,136.85
2026-09-12 13:00:00+00:00,89.90,112.07,138.83
2026-09-12 14:00:00+00:00,103.99,129.30,162.39
2026-09-12 15:00:00+00:00,147.63,187.43,243.79
2026-09-12 16:00:00+00:00,162.29,208.79,283.63
2026-09-12 17:00:00+00:00,167.43,209.85,289.86
2026-09-12 18:00:00+00:00,161.31,198.67,265.99
2026-09-12 19:00:00+00:00,154.70,185.82,229.95
2026-09-12 20:00:00+00:00,163.92,195.04,233.87
2026-09-12 21:00:00+00:00,158.31,186.62,223.61
