time_utc,p10,p50,p90
2026-08-10 22:00:00+00:00,101.58,134.88,158.17
2026-08-10 23:00:00+00:00,101.04,130.55,147.14
2026-08-11 00:00:00+00:00,100.83,121.17,138.68
2026-08-11 01:00:00+00:00,104.22,118.06,138.47
2026-08-11 02:00:00+00:00,106.84,121.69,143.85
2026-08-11 03:00:00+00:00,112.22,134.96,157.17
2026-08-11 04:00:00+00:00,118.51,140.81,168.26
2026-08-11 05:00:00+00:00,122.47,151.83,181.84
2026-08-11 06:00:00+00:00,112.63,132.58,182.67
2026-08-11 07:00:00+00:00,81.76,119.91,145.57
2026-08-11 08:00:00+00:00,58.24,107.18,117.24
2026-08-11 09:00:00+00:00,37.46,84.57,98.09
2026-08-11 10:00:00+00:00,30.08,70.02,93.40
2026-08-11 11:00:00+00:00,31.01,53.06,89.40
2026-08-11 12:00:00+00:00,36.20,77.01,97.33
2026-08-11 13:00:00+00:00,64.44,106.15,121.24
2026-08-11 14:00:00+00:00,98.04,122.86,150.73
2026-08-11 15:00:00+00:00,121.45,157.75,208.44
2026-08-11 16:00:00+00:00,143.52,206.12,282.69
2026-08-11 17:00:00+00:00,153.39,241.40,352.34
2026-08-11 18:00:00+00:00,153.61,235.71,334.53
2026-08-11 19:00:00+00:00,145.92,203.46,289.04
2026-08-11 20:00:00+00:00,126.72,162.19,202.99
2026-08-11 21:00:00+00:00,109.93,137.39,157.28
