time_utc,p10,p50,p90
2026-09-06 22:00:00+00:00,131.90,146.32,163.14
2026-09-06 23:00:00+00:00,121.90,136.19,151.41
2026-09-07 00:00:00+00:00,116.80,131.77,147.88
2026-09-07 01:00:00+00:00,112.29,127.38,142.69
2026-09-07 02:00:00+00:00,113.05,127.65,143.08
2026-09-07 03:00:00+00:00,118.32,133.85,151.32
2026-09-07 04:00:00+00:00,140.52,165.88,201.46
2026-09-07 05:00:00+00:00,148.23,180.61,230.98
2026-09-07 06:00:00+00:00,109.69,132.42,164.12
2026-09-07 07:00:00+00:00,83.68,106.67,131.19
2026-09-07 08:00:00+00:00,65.18,93.13,117.43
2026-09-07 09:00:00+00:00,44.61,78.22,102.77
2026-09-07 10:00:00+00:00,29.17,67.60,94.81
2026-09-07 11:00:00+00:00,30.80,68.21,96.01
2026-09-07 12:00:00+00:00,46.34,76.55,103.20
2026-09-07 13:00:00+00:00,53.91,85.20,110.72
2026-09-07 14:00:00+00:00,77.47,103.59,127.07
2026-09-07 15:00:00+00:00,117.53,143.27,175.17
2026-09-07 16:00:00+00:00,171.86,223.81,308.82
2026-09-07 17:00:00+00:00,233.65,318.02,476.97
2026-09-07 18:00:00+00:00,248.97,336.70,499.06
2026-09-07 19:00:00+00:00,199.50,251.71,329.34
2026-09-07 20:00:00+00:00,161.09,190.47,228.58
2026-09-07 21:00:00+00:00,148.56,173.23,206.08
