time_utc,p10,p50,p90
2026-08-13 22:00:00+00:00,126.66,155.60,169.11
2026-08-13 23:00:00+00:00,121.42,149.06,163.38
2026-08-14 00:00:00+00:00,120.15,144.53,164.62
2026-08-14 01:00:00+00:00,120.54,143.75,163.96
2026-08-14 02:00:00+00:00,120.67,147.93,162.48
2026-08-14 03:00:00+00:00,123.26,153.36,167.28
2026-08-14 04:00:00+00:00,137.96,167.03,177.09
2026-08-14 05:00:00+00:00,127.84,160.65,175.37
2026-08-14 06:00:00+00:00,72.09,144.34,164.20
2026-08-14 07:00:00+00:00,60.51,121.57,151.72
2026-08-14 08:00:00+00:00,33.76,82.35,117.50
2026-08-14 09:00:00+00:00,22.72,60.64,94.44
2026-08-14 10:00:00+00:00,15.48,57.38,89.12
2026-08-14 11:00:00+00:00,20.65,54.59,88.52
2026-08-14 12:00:00+00:00,26.44,54.44,89.41
2026-08-14 13:00:00+00:00,34.02,61.65,96.91
2026-08-14 14:00:00+00:00,57.09,101.82,134.23
2026-08-14 15:00:00+00:00,102.76,140.61,153.62
2026-08-14 16:00:00+00:00,157.41,191.22,240.54
2026-08-14 17:00:00+00:00,186.63,293.41,344.23
2026-08-14 18:00:00+00:00,189.49,293.66,345.82
2026-08-14 19:00:00+00:00,183.76,271.05,313.10
2026-08-14 20:00:00+00:00,151.08,173.37,187.24
2026-08-14 21:00:00+00:00,133.30,165.35,181.05
