time_utc,p10,p50,p90
2026-08-17 22:00:00+00:00,136.22,183.05,213.51
2026-08-17 23:00:00+00:00,132.29,175.10,203.93
2026-08-18 00:00:00+00:00,127.73,158.00,186.81
2026-08-18 01:00:00+00:00,125.90,159.15,184.99
2026-08-18 02:00:00+00:00,125.15,156.73,186.18
2026-08-18 03:00:00+00:00,130.48,169.56,202.87
2026-08-18 04:00:00+00:00,140.95,180.26,228.65
2026-08-18 05:00:00+00:00,146.92,201.20,250.13
2026-08-18 06:00:00+00:00,127.23,166.11,191.85
2026-08-18 07:00:00+00:00,95.68,116.36,136.05
2026-08-18 08:00:00+00:00,54.50,94.75,131.18
2026-08-18 09:00:00+00:00,45.08,100.73,121.01
2026-08-18 10:00:00+00:00,45.27,100.01,124.24
2026-08-18 11:00:00+00:00,58.55,113.12,149.25
2026-08-18 12:00:00+00:00,68.73,115.56,152.58
2026-08-18 13:00:00+00:00,94.18,123.59,157.10
2026-08-18 14:00:00+00:00,113.83,147.44,189.50
2026-08-18 15:00:00+00:00,138.53,191.77,234.47
2026-08-18 16:00:00+00:00,155.13,251.06,334.90
2026-08-18 17:00:00+00:00,170.63,246.48,290.77
2026-08-18 18:00:00+00:00,168.61,231.77,271.84
2026-08-18 19:00:00+00:00,161.70,215.92,262.85
2026-08-18 20:00:00+00:00,147.56,182.14,230.82
2026-08-18 21:00:00+00:00,134.29,164.90,203.21
