time_utc,p10,p50,p90
2026-09-26 22:00:00+00:00,133.69,166.28,179.65
2026-09-26 23:00:00+00:00,131.34,159.43,176.79
2026-09-27 00:00:00+00:00,126.19,155.85,174.61
2026-09-27 01:00:00+00:00,125.28,148.33,167.90
2026-09-27 02:00:00+00:00,124.11,144.77,166.66
2026-09-27 03:00:00+00:00,126.29,146.60,167.72
2026-09-27 04:00:00+00:00,130.57,155.21,172.43
2026-09-27 05:00:00+00:00,136.87,159.21,173.87
2026-09-27 06:00:00+00:00,115.92,137.10,159.53
2026-09-27 07:00:00+00:00,53.35,115.57,132.30
2026-09-27 08:00:00+00:00,26.98,65.19,115.32
2026-09-27 09:00:00+00:00,2.63,51.86,92.16
2026-09-27 10:00:00+00:00,-5.65,52.06,82.58
2026-09-27 11:00:00+00:00,-2.70,53.25,81.02
2026-09-27 12:00:00+00:00,6.82,49.79,93.45
2026-09-27 13:00:00+00:00,34.07,73.27,110.61
2026-09-27 14:00:00+00:00,82.50,134.88,145.65
2026-09-27 15:00:00+00:00,163.57,186.37,196.43
2026-09-27 16:00:00+00:00,177.63,204.63,227.09
2026-09-27 17:00:00+00:00,178.01,204.25,232.07
2026-09-27 18:00:00+00:00,178.87,205.26,230.94
2026-09-27 19:00:00+00:00,170.99,196.97,219.12
2026-09-27 20:00:00+00:00,160.69,186.14,223.00
2026-09-27 21:00:00+00:00,145.22,173.81,192.80
