time_utc,p10,p50,p90
2026-08-13 22:00:00+00:00,140.31,157.28,178.12
2026-08-13 23:00:00+00:00,134.11,150.27,169.79
2026-08-14 00:00:00+00:00,127.79,143.50,162.90
2026-08-14 01:00:00+00:00,124.78,140.72,159.18
2026-08-14 02:00:00+00:00,125.82,141.72,161.04
2026-08-14 03:00:00+00:00,126.25,143.37,163.13
2026-08-14 04:00:00+00:00,131.58,155.08,186.82
2026-08-14 05:00:00+00:00,117.73,140.97,172.28
2026-08-14 06:00:00+00:00,97.19,118.97,144.25
2026-08-14 07:00:00+00:00,62.54,88.80,112.54
2026-08-14 08:00:00+00:00,30.51,70.18,98.33
2026-08-14 09:00:00+00:00,-3.20,47.28,81.85
2026-08-14 10:00:00+00:00,-27.17,30.27,67.45
2026-08-14 11:00:00+00:00,-40.11,23.54,63.80
2026-08-14 12:00:00+00:00,-22.95,30.12,70.24
2026-08-14 13:00:00+00:00,17.93,61.22,92.69
2026-08-14 14:00:00+00:00,66.80,94.06,116.46
2026-08-14 15:00:00+00:00,103.59,126.05,152.19
2026-08-14 16:00:00+00:00,144.94,183.13,241.02
2026-08-14 17:00:00+00:00,188.03,247.64,354.59
2026-08-14 18:00:00+00:00,174.44,224.39,312.01
2026-08-14 19:00:00+00:00,154.34,185.69,231.83
2026-08-14 20:00:00+00:00,143.78,168.04,198.61
2026-08-14 21:00:00+00:00,132.84,152.57,178.28
