time_utc,p10,p50,p90
2026-09-12 22:00:00+00:00,12822.6,13281.2,13284.7
2026-09-12 23:00:00+00:00,12249.6,12696.8,12648.1
2026-09-13 00:00:00+00:00,11995.8,12402.7,12336.6
2026-09-13 01:00:00+00:00,11835.9,12321.4,12222.7
2026-09-13 02:00:00+00:00,11773.7,12250.7,12224.2
2026-09-13 03:00:00+00:00,11621.7,12325.9,12275.4
2026-09-13 04:00:00+00:00,11984.4,12381.8,12533.2
2026-09-13 05:00:00+00:00,12634.9,13095.1,13223.0
2026-09-13 06:00:00+00:00,13109.9,13930.0,14026.5
2026-09-13 07:00:00+00:00,13721.6,15129.0,14915.1
2026-09-13 08:00:00+00:00,14162.9,15450.5,15411.1
2026-09-13 09:00:00+00:00,14417.6,16262.2,16034.6
2026-09-13 10:00:00+00:00,14708.2,16157.0,16109.6
2026-09-13 11:00:00+00:00,14917.8,16049.9,16033.7
2026-09-13 12:00:00+00:00,14968.3,15653.8,15892.1
2026-09-13 13:00:00+00:00,14765.0,15547.1,15546.4
2026-09-13 14:00:00+00:00,14537.4,15584.8,15697.5
2026-09-13 15:00:00+00:00,15132.1,15999.8,16375.3
2026-09-13 16:00:00+00:00,15582.4,16267.2,16454.3
2026-09-13 17:00:00+00:00,15739.0,16880.4,16775.1
2026-09-13 18:00:00+00:00,16039.2,17026.4,16954.3
2026-09-13 19:00:00+00:00,15515.2,16032.9,16048.2
2026-09-13 20:00:00+00:00,14663.6,15183.5,15156.6
2026-09-13 21:00:00+00:00,13761.3,14131.5,14125.5
