time_utc,p10,p50,p90
2026-09-18 22:00:00+00:00,15194.2,15383.3,15389.5
2026-09-18 23:00:00+00:00,14473.6,14735.6,14737.7
2026-09-19 00:00:00+00:00,14035.5,14388.2,14416.0
2026-09-19 01:00:00+00:00,13897.1,14340.7,14329.3
2026-09-19 02:00:00+00:00,13725.7,14318.6,14260.2
2026-09-19 03:00:00+00:00,13582.6,14571.6,14458.8
2026-09-19 04:00:00+00:00,14305.0,15250.7,15119.4
2026-09-19 05:00:00+00:00,15132.8,16215.9,16128.0
2026-09-19 06:00:00+00:00,16010.8,17285.0,17208.6
2026-09-19 07:00:00+00:00,16399.8,17629.8,17762.4
2026-09-19 08:00:00+00:00,16856.4,17697.8,17981.2
2026-09-19 09:00:00+00:00,17162.5,18219.5,18244.3
2026-09-19 10:00:00+00:00,17003.6,18209.1,18165.1
2026-09-19 11:00:00+00:00,17003.7,17828.9,18062.5
2026-09-19 12:00:00+00:00,16570.3,17751.8,17847.1
2026-09-19 13:00:00+00:00,16607.1,18178.7,18005.1
2026-09-19 14:00:00+00:00,16241.5,17950.4,17908.6
2026-09-19 15:00:00+00:00,16680.4,17812.7,17672.0
2026-09-19 16:00:00+00:00,16778.3,17862.4,17797.9
2026-09-19 17:00:00+00:00,16634.8,18289.2,18055.6
2026-09-19 18:00:00+00:00,16796.4,18068.9,17858.5
2026-09-19 19:00:00+00:00,16033.6,16735.7,16656.3
2026-09-19 20:00:00+00:00,14897.6,15498.3,15473.5
2026-09-19 21:00:00+00:00,13871.4,14301.6,14278.3
