time_utc,p10,p50,p90
2026-08-09 22:00:00+00:00,133.70,149.57,168.56
2026-08-09 23:00:00+00:00,129.98,145.26,163.70
2026-08-10 00:00:00+00:00,122.50,137.24,155.28
2026-08-10 01:00:00+00:00,118.90,133.52,150.56
2026-08-10 02:00:00+00:00,119.01,133.55,150.92
2026-08-10 03:00:00+00:00,119.03,134.37,152.05
2026-08-10 04:00:00+00:00,123.06,143.34,170.41
2026-08-10 05:00:00+00:00,113.91,133.63,161.36
2026-08-10 06:00:00+00:00,84.55,106.80,128.23
2026-08-10 07:00:00+00:00,44.92,75.20,101.24
2026-08-10 08:00:00+00:00,13.03,58.35,89.99
2026-08-10 09:00:00+00:00,-37.59,29.85,74.17
2026-08-10 10:00:00+00:00,-54.26,13.26,58.87
2026-08-10 11:00:00+00:00,-50.86,16.68,61.00
2026-08-10 12:00:00+00:00,-26.88,30.11,72.08
2026-08-10 13:00:00+00:00,-2.07,48.52,84.68
2026-08-10 14:00:00+00:00,33.83,73.19,99.53
2026-08-10 15:00:00+00:00,88.18,110.51,132.21
2026-08-10 16:00:00+00:00,130.83,161.31,205.67
2026-08-10 17:00:00+00:00,183.66,238.44,337.14
2026-08-10 18:00:00+00:00,175.40,227.46,313.52
2026-08-10 19:00:00+00:00,162.06,196.54,248.90
2026-08-10 20:00:00+00:00,138.98,161.84,190.12
2026-08-10 21:00:00+00:00,120.31,137.49,158.20
