time_utc,p10,p50,p90
2026-08-05 22:00:00+00:00,150.35,169.04,192.23
2026-08-05 23:00:00+00:00,143.35,162.63,185.95
2026-08-06 00:00:00+00:00,135.73,153.78,177.16
2026-08-06 01:00:00+00:00,133.81,151.69,173.92
2026-08-06 02:00:00+00:00,134.54,152.46,174.19
2026-08-06 03:00:00+00:00,130.71,149.30,171.52
2026-08-06 04:00:00+00:00,137.69,163.93,202.99
2026-08-06 05:00:00+00:00,141.17,170.20,216.79
2026-08-06 06:00:00+00:00,109.22,128.21,155.01
2026-08-06 07:00:00+00:00,85.35,104.52,125.83
2026-08-06 08:00:00+00:00,53.90,83.76,107.41
2026-08-06 09:00:00+00:00,37.56,73.04,98.77
2026-08-06 10:00:00+00:00,27.09,64.09,89.75
2026-08-06 11:00:00+00:00,23.40,62.03,89.32
2026-08-06 12:00:00+00:00,30.46,65.67,93.89
2026-08-06 13:00:00+00:00,58.05,85.83,109.83
2026-08-06 14:00:00+00:00,82.14,104.97,126.42
2026-08-06 15:00:00+00:00,117.57,141.91,175.53
2026-08-06 16:00:00+00:00,183.26,242.24,336.87
2026-08-06 17:00:00+00:00,270.26,382.76,588.90
2026-08-06 18:00:00+00:00,258.10,359.84,536.28
2026-08-06 19:00:00+00:00,213.41,271.50,364.21
2026-08-06 20:00:00+00:00,157.20,187.67,225.96
2026-08-06 21:00:00+00:00,137.37,159.04,186.89
