time_utc,p10,p50,p90
2026-08-20 22:00:00+00:00,142.48,169.87,184.26
2026-08-20 23:00:00+00:00,139.18,166.26,176.32
2026-08-21 00:00:00+00:00,136.30,158.92,168.99
2026-08-21 01:00:00+00:00,134.22,156.03,166.09
2026-08-21 02:00:00+00:00,135.07,157.56,167.62
2026-08-21 03:00:00+00:00,134.28,153.13,168.03
2026-08-21 04:00:00+00:00,142.91,170.75,188.12
2026-08-21 05:00:00+00:00,145.62,172.30,186.91
2026-08-21 06:00:00+00:00,125.17,151.71,175.58
2026-08-21 07:00:00+00:00,104.40,128.65,155.28
2026-08-21 08:00:00+00:00,93.76,124.65,140.55
2026-08-21 09:00:00+00:00,55.42,93.88,124.06
2026-08-21 10:00:00+00:00,53.42,80.50,115.22
2026-08-21 11:00:00+00:00,36.46,72.02,108.82
2026-08-21 12:00:00+00:00,52.15,84.42,114.16
2026-08-21 13:00:00+00:00,74.62,113.01,133.51
2026-08-21 14:00:00+00:00,101.17,122.36,149.88
2026-08-21 15:00:00+00:00,122.83,157.43,170.77
2026-08-21 16:00:00+00:00,170.60,219.08,250.10
2026-08-21 17:00:00+00:00,188.61,249.07,285.88
2026-08-21 18:00:00+00:00,187.91,248.44,278.01
2026-08-21 19:00:00+00:00,178.02,214.46,233.57
2026-08-21 20:00:00+00:00,166.78,193.52,206.26
2026-08-21 21:00:00+00:00,151.92,175.16,192.16
