time_utc,p10,p50,p90
2026-08-08 22:00:00+00:00,138.34,155.28,175.95
2026-08-08 23:00:00+00:00,135.93,152.92,173.42
2026-08-09 00:00:00+00:00,127.89,143.74,163.61
2026-08-09 01:00:00+00:00,128.38,144.95,165.08
2026-08-09 02:00:00+00:00,126.30,142.28,162.09
2026-08-09 03:00:00+00:00,121.83,137.75,156.42
2026-08-09 04:00:00+00:00,108.28,125.21,145.73
2026-08-09 05:00:00+00:00,100.63,118.93,141.18
2026-08-09 06:00:00+00:00,80.63,101.45,122.36
2026-08-09 07:00:00+00:00,54.58,82.79,107.36
2026-08-09 08:00:00+00:00,11.27,57.14,89.34
2026-08-09 09:00:00+00:00,-12.74,43.70,80.68
2026-08-09 10:00:00+00:00,-18.40,35.88,73.94
2026-08-09 11:00:00+00:00,-31.63,27.96,66.71
2026-08-09 12:00:00+00:00,-17.10,37.00,77.30
2026-08-09 13:00:00+00:00,6.40,53.70,88.21
2026-08-09 14:00:00+00:00,60.36,89.74,111.95
2026-08-09 15:00:00+00:00,92.98,114.87,137.63
2026-08-09 16:00:00+00:00,124.91,152.04,191.05
2026-08-09 17:00:00+00:00,156.39,194.48,262.48
2026-08-09 18:00:00+00:00,175.49,227.29,313.72
2026-08-09 19:00:00+00:00,178.89,221.58,285.19
2026-08-09 20:00:00+00:00,150.26,177.37,211.49
2026-08-09 21:00:00+00:00,134.63,155.31,182.20
