time_utc,p10,p50,p90
2026-08-08 22:00:00+00:00,126.66,162.73,172.79
2026-08-08 23:00:00+00:00,125.51,154.89,166.20
2026-08-09 00:00:00+00:00,122.34,151.29,164.07
2026-08-09 01:00:00+00:00,122.20,150.59,161.16
2026-08-09 02:00:00+00:00,121.24,150.68,160.74
2026-08-09 03:00:00+00:00,123.17,150.77,162.99
2026-08-09 04:00:00+00:00,114.12,145.92,155.98
2026-08-09 05:00:00+00:00,96.28,131.90,146.58
2026-08-09 06:00:00+00:00,58.68,106.71,125.44
2026-08-09 07:00:00+00:00,2.17,50.28,86.66
2026-08-09 08:00:00+00:00,-17.41,16.28,51.53
2026-08-09 09:00:00+00:00,-18.40,5.07,40.78
2026-08-09 10:00:00+00:00,-24.66,0.23,41.09
2026-08-09 11:00:00+00:00,-21.69,-0.89,38.10
2026-08-09 12:00:00+00:00,-17.84,5.58,57.61
2026-08-09 13:00:00+00:00,-9.95,9.01,78.43
2026-08-09 14:00:00+00:00,30.18,58.30,110.09
2026-08-09 15:00:00+00:00,76.24,120.02,140.57
2026-08-09 16:00:00+00:00,129.87,149.70,160.58
2026-08-09 17:00:00+00:00,153.29,180.30,190.36
2026-08-09 18:00:00+00:00,161.64,195.11,205.17
2026-08-09 19:00:00+00:00,155.13,184.03,194.09
2026-08-09 20:00:00+00:00,149.72,176.63,186.70
2026-08-09 21:00:00+00:00,129.85,158.32,174.08
