time_utc,p10,p50,p90
2026-08-02 22:00:00+00:00,124.81,138.63,154.91
2026-08-02 23:00:00+00:00,120.41,134.63,150.67
2026-08-03 00:00:00+00:00,116.79,130.97,146.12
2026-08-03 01:00:00+00:00,118.69,132.96,149.69
2026-08-03 02:00:00+00:00,120.49,134.96,152.19
2026-08-03 03:00:00+00:00,116.11,131.42,148.81
2026-08-03 04:00:00+00:00,127.46,150.35,182.76
2026-08-03 05:00:00+00:00,139.27,168.90,215.30
2026-08-03 06:00:00+00:00,121.80,144.50,181.63
2026-08-03 07:00:00+00:00,96.37,115.83,140.94
2026-08-03 08:00:00+00:00,69.63,94.11,116.15
2026-08-03 09:00:00+00:00,45.11,77.40,101.53
2026-08-03 10:00:00+00:00,38.09,71.07,94.27
2026-08-03 11:00:00+00:00,41.10,73.13,96.68
2026-08-03 12:00:00+00:00,54.32,81.13,104.47
2026-08-03 13:00:00+00:00,74.28,97.08,119.65
2026-08-03 14:00:00+00:00,87.43,109.20,131.39
2026-08-03 15:00:00+00:00,118.13,143.06,178.47
2026-08-03 16:00:00+00:00,161.90,208.96,283.57
2026-08-03 17:00:00+00:00,219.51,298.38,448.85
2026-08-03 18:00:00+00:00,216.15,293.50,428.51
2026-08-03 19:00:00+00:00,170.69,209.49,270.34
2026-08-03 20:00:00+00:00,156.69,186.25,223.27
2026-08-03 21:00:00+00:00,133.88,154.87,181.45
