time_utc,p10,p50,p90
2026-07-17 22:00:00+00:00,133.75,158.21,168.28
2026-07-17 23:00:00+00:00,123.24,142.15,157.85
2026-07-18 00:00:00+00:00,117.61,129.25,147.51
2026-07-18 01:00:00+00:00,111.42,126.72,144.77
2026-07-18 02:00:00+00:00,109.69,123.26,144.29
2026-07-18 03:00:00+00:00,107.74,124.19,146.86
2026-07-18 04:00:00+00:00,119.23,132.24,152.05
2026-07-18 05:00:00+00:00,98.98,121.72,140.63
2026-07-18 06:00:00+00:00,34.84,80.33,119.38
2026-07-18 07:00:00+00:00,22.49,53.20,106.45
2026-07-18 08:00:00+00:00,10.50,56.54,102.69
2026-07-18 09:00:00+00:00,29.29,63.21,94.16
2026-07-18 10:00:00+00:00,17.15,51.21,81.89
2026-07-18 11:00:00+00:00,10.46,34.68,81.27
2026-07-18 12:00:00+00:00,4.12,32.26,80.56
2026-07-18 13:00:00+00:00,24.91,63.53,101.56
2026-07-18 14:00:00+00:00,52.25,99.18,132.27
2026-07-18 15:00:00+00:00,101.08,124.45,149.12
2026-07-18 16:00:00+00:00,140.51,159.22,169.28
2026-07-18 17:00:00+00:00,155.88,177.71,211.35
2026-07-18 18:00:00+00:00,153.49,170.57,211.18
2026-07-18 19:00:00+00:00,144.89,165.41,175.47
2026-07-18 20:00:00+00:00,134.95,151.47,161.53
2026-07-18 21:00:00+00:00,125.49,142.81,156.41
