time_utc,p10,p50,p90
2026-09-18 22:00:00+00:00,122.10,132.16,167.55
2026-09-18 23:00:00+00:00,117.42,127.48,165.15
2026-09-19 00:00:00+00:00,114.53,124.59,157.92
2026-09-19 01:00:00+00:00,108.99,119.05,156.83
2026-09-19 02:00:00+00:00,112.79,122.85,155.37
2026-09-19 03:00:00+00:00,122.77,132.84,161.90
2026-09-19 04:00:00+00:00,134.99,163.83,173.89
2026-09-19 05:00:00+00:00,139.52,166.11,184.47
2026-09-19 06:00:00+00:00,106.92,145.08,163.94
2026-09-19 07:00:00+00:00,66.88,99.80,118.64
2026-09-19 08:00:00+00:00,24.15,70.26,95.91
2026-09-19 09:00:00+00:00,11.01,38.79,72.07
2026-09-19 10:00:00+00:00,-4.19,7.59,59.44
2026-09-19 11:00:00+00:00,-9.09,11.97,65.10
2026-09-19 12:00:00+00:00,1.41,24.63,81.29
2026-09-19 13:00:00+00:00,29.02,83.24,124.09
2026-09-19 14:00:00+00:00,95.35,130.13,163.22
2026-09-19 15:00:00+00:00,150.01,193.65,203.71
2026-09-19 16:00:00+00:00,173.19,205.88,215.94
2026-09-19 17:00:00+00:00,183.90,225.15,242.07
2026-09-19 18:00:00+00:00,165.46,210.12,222.20
2026-09-19 19:00:00+00:00,145.66,187.97,198.03
2026-09-19 20:00:00+00:00,137.15,167.41,177.95
2026-09-19 21:00:00+00:00,125.70,143.99,161.76
