time_utc,p10,p50,p90
2026-09-12 22:00:00+00:00,157.69,177.32,200.97
2026-09-12 23:00:00+00:00,150.67,170.57,193.55
2026-09-13 00:00:00+00:00,142.02,161.94,185.26
2026-09-13 01:00:00+00:00,138.38,157.64,179.28
2026-09-13 02:00:00+00:00,140.09,159.66,182.06
2026-09-13 03:00:00+00:00,137.18,156.97,180.23
2026-09-13 04:00:00+00:00,130.15,151.75,178.94
2026-09-13 05:00:00+00:00,117.78,138.35,166.68
2026-09-13 06:00:00+00:00,103.53,123.85,148.99
2026-09-13 07:00:00+00:00,83.96,107.05,131.90
2026-09-13 08:00:00+00:00,58.50,88.72,114.39
2026-09-13 09:00:00+00:00,38.00,74.76,101.78
2026-09-13 10:00:00+00:00,27.86,66.59,96.28
2026-09-13 11:00:00+00:00,42.41,76.36,102.30
2026-09-13 12:00:00+00:00,56.19,84.18,109.89
2026-09-13 13:00:00+00:00,57.07,87.79,115.23
2026-09-13 14:00:00+00:00,84.62,110.93,136.99
2026-09-13 15:00:00+00:00,131.70,162.19,203.86
2026-09-13 16:00:00+00:00,153.13,193.36,257.59
2026-09-13 17:00:00+00:00,159.89,198.07,268.81
2026-09-13 18:00:00+00:00,155.23,190.44,252.94
2026-09-13 19:00:00+00:00,162.66,196.99,246.25
2026-09-13 20:00:00+00:00,159.68,189.16,225.80
2026-09-13 21:00:00+00:00,153.71,180.34,215.04
