time_utc,p10,p50,p90
2026-08-26 22:00:00+00:00,135.39,151.22,169.87
2026-08-26 23:00:00+00:00,129.11,143.85,160.53
2026-08-27 00:00:00+00:00,123.00,138.45,155.83
2026-08-27 01:00:00+00:00,121.75,137.31,153.72
2026-08-27 02:00:00+00:00,121.86,137.54,154.82
2026-08-27 03:00:00+00:00,124.28,141.28,160.13
2026-08-27 04:00:00+00:00,139.10,163.11,195.95
2026-08-27 05:00:00+00:00,137.04,164.65,207.51
2026-08-27 06:00:00+00:00,110.30,133.34,164.87
2026-08-27 07:00:00+00:00,82.84,105.26,129.31
2026-08-27 08:00:00+00:00,55.18,86.16,111.80
2026-08-27 09:00:00+00:00,32.66,71.89,99.25
2026-08-27 10:00:00+00:00,22.33,62.58,90.66
2026-08-27 11:00:00+00:00,22.12,62.31,92.04
2026-08-27 12:00:00+00:00,42.46,73.83,99.93
2026-08-27 13:00:00+00:00,65.43,91.91,115.69
2026-08-27 14:00:00+00:00,86.47,110.46,133.33
2026-08-27 15:00:00+00:00,119.80,146.23,180.35
2026-08-27 16:00:00+00:00,159.32,200.18,270.79
2026-08-27 17:00:00+00:00,170.76,219.43,305.09
2026-08-27 18:00:00+00:00,160.58,201.92,270.02
2026-08-27 19:00:00+00:00,149.41,178.28,219.76
2026-08-27 20:00:00+00:00,139.67,161.78,189.18
2026-08-27 21:00:00+00:00,133.12,153.41,178.86
