time_utc,p10,p50,p90
2026-09-16 22:00:00+00:00,154.93,173.60,185.67
2026-09-16 23:00:00+00:00,153.87,167.03,186.11
2026-09-17 00:00:00+00:00,152.10,166.33,184.36
2026-09-17 01:00:00+00:00,152.72,167.57,182.96
2026-09-17 02:00:00+00:00,152.52,167.49,180.45
2026-09-17 03:00:00+00:00,154.50,177.03,187.09
2026-09-17 04:00:00+00:00,163.34,189.85,199.91
2026-09-17 05:00:00+00:00,161.99,206.52,216.59
2026-09-17 06:00:00+00:00,131.67,169.13,184.28
2026-09-17 07:00:00+00:00,109.74,137.60,174.02
2026-09-17 08:00:00+00:00,80.81,116.36,157.40
2026-09-17 09:00:00+00:00,53.17,111.94,154.32
2026-09-17 10:00:00+00:00,46.44,100.83,150.65
2026-09-17 11:00:00+00:00,52.26,101.76,154.09
2026-09-17 12:00:00+00:00,84.56,131.01,159.59
2026-09-17 13:00:00+00:00,112.30,134.12,167.69
2026-09-17 14:00:00+00:00,134.48,163.36,184.23
2026-09-17 15:00:00+00:00,168.93,221.78,244.26
2026-09-17 16:00:00+00:00,192.40,246.62,305.96
2026-09-17 17:00:00+00:00,194.88,263.19,321.15
2026-09-17 18:00:00+00:00,191.97,258.79,306.29
2026-09-17 19:00:00+00:00,188.52,223.66,261.38
2026-09-17 20:00:00+00:00,177.25,204.15,219.41
2026-09-17 21:00:00+00:00,160.40,187.15,206.28
