time_utc,p10,p50,p90
2026-07-21 22:00:00+00:00,15156.2,15647.1,16381.5
2026-07-21 23:00:00+00:00,14572.2,15121.1,15679.7
2026-07-22 00:00:00+00:00,14148.6,14749.3,15230.2
2026-07-22 01:00:00+00:00,14092.1,14718.8,15066.0
2026-07-22 02:00:00+00:00,14098.6,14666.4,15118.5
2026-07-22 03:00:00+00:00,14728.0,15396.3,15999.8
2026-07-22 04:00:00+00:00,16700.4,17515.9,18409.1
2026-07-22 05:00:00+00:00,18212.4,19147.8,20022.1
2026-07-22 06:00:00+00:00,18839.3,19825.1,20656.9
2026-07-22 07:00:00+00:00,18545.8,20277.2,20950.7
2026-07-22 08:00:00+00:00,18994.3,20171.5,20805.9
2026-07-22 09:00:00+00:00,19281.2,20555.9,21392.0
2026-07-22 10:00:00+00:00,19463.0,20971.9,21885.9
2026-07-22 11:00:00+00:00,19740.3,20371.6,21699.8
2026-07-22 12:00:00+00:00,19440.4,20047.9,21044.2
2026-07-22 13:00:00+00:00,19361.9,19714.8,20952.5
2026-07-22 14:00:00+00:00,19399.6,19933.3,21428.9
2026-07-22 15:00:00+00:00,19717.4,20345.8,21483.6
2026-07-22 16:00:00+00:00,19800.3,20746.2,21538.4
2026-07-22 17:00:00+00:00,19799.5,20723.3,21465.3
2026-07-22 18:00:00+00:00,19604.6,20426.9,21007.3
2026-07-22 19:00:00+00:00,18724.5,19618.6,20077.3
2026-07-22 20:00:00+00:00,17556.1,18268.6,18932.1
2026-07-22 21:00:00+00:00,16230.9,16915.4,17345.4
