time_utc,p10,p50,p90
2026-09-05 22:00:00+00:00,70.36,90.69,127.65
2026-09-05 23:00:00+00:00,63.30,79.94,118.37
2026-09-06 00:00:00+00:00,57.49,76.67,115.53
2026-09-06 01:00:00+00:00,48.91,64.30,107.21
2026-09-06 02:00:00+00:00,50.79,61.41,106.16
2026-09-06 03:00:00+00:00,47.98,67.87,110.69
2026-09-06 04:00:00+00:00,51.80,71.05,113.39
2026-09-06 05:00:00+00:00,39.10,63.37,102.45
2026-09-06 06:00:00+00:00,-1.93,30.92,93.39
2026-09-06 07:00:00+00:00,-27.65,4.48,64.73
2026-09-06 08:00:00+00:00,-25.23,-15.17,38.86
2026-09-06 09:00:00+00:00,-56.30,-11.81,16.18
2026-09-06 10:00:00+00:00,-70.67,-15.09,17.47
2026-09-06 11:00:00+00:00,-71.15,-4.20,17.24
2026-09-06 12:00:00+00:00,-56.20,-4.74,35.92
2026-09-06 13:00:00+00:00,-46.82,-2.36,48.62
2026-09-06 14:00:00+00:00,-27.39,17.99,77.02
2026-09-06 15:00:00+00:00,29.94,55.39,105.41
2026-09-06 16:00:00+00:00,80.77,111.43,147.58
2026-09-06 17:00:00+00:00,94.99,126.69,154.26
2026-09-06 18:00:00+00:00,99.20,121.06,153.55
2026-09-06 19:00:00+00:00,97.68,125.70,155.86
2026-09-06 20:00:00+00:00,89.25,120.89,158.25
2026-09-06 21:00:00+00:00,80.71,109.74,156.08
