time_utc,p10,p50,p90
2026-08-05 22:00:00+00:00,121.02,144.51,167.62
2026-08-05 23:00:00+00:00,118.28,144.23,169.30
2026-08-06 00:00:00+00:00,116.49,141.59,163.73
2026-08-06 01:00:00+00:00,114.86,139.95,161.52
2026-08-06 02:00:00+00:00,114.16,135.29,159.81
2026-08-06 03:00:00+00:00,118.78,141.11,165.61
2026-08-06 04:00:00+00:00,123.40,149.26,186.15
2026-08-06 05:00:00+00:00,117.95,144.58,183.11
2026-08-06 06:00:00+00:00,102.91,131.62,158.36
2026-08-06 07:00:00+00:00,72.26,105.53,133.91
2026-08-06 08:00:00+00:00,37.47,76.36,103.56
2026-08-06 09:00:00+00:00,15.47,62.81,96.48
2026-08-06 10:00:00+00:00,12.49,47.05,87.59
2026-08-06 11:00:00+00:00,11.68,49.82,89.98
2026-08-06 12:00:00+00:00,30.94,55.98,91.38
2026-08-06 13:00:00+00:00,53.97,96.28,113.93
2026-08-06 14:00:00+00:00,78.34,122.19,145.82
2026-08-06 15:00:00+00:00,118.58,162.99,200.56
2026-08-06 16:00:00+00:00,164.36,275.28,348.99
2026-08-06 17:00:00+00:00,171.81,298.29,378.70
2026-08-06 18:00:00+00:00,172.60,316.06,399.59
2026-08-06 19:00:00+00:00,170.29,293.60,371.84
2026-08-06 20:00:00+00:00,158.04,229.43,302.37
2026-08-06 21:00:00+00:00,131.05,176.55,209.55
