time_utc,p10,p50,p90
2026-07-22 22:00:00+00:00,15231.1,15732.8,16192.7
2026-07-22 23:00:00+00:00,14556.2,14913.4,15464.0
2026-07-23 00:00:00+00:00,14200.5,14549.9,15124.9
2026-07-23 01:00:00+00:00,14037.0,14330.2,14954.4
2026-07-23 02:00:00+00:00,14153.0,14374.2,14844.8
2026-07-23 03:00:00+00:00,14762.4,14993.7,15566.8
2026-07-23 04:00:00+00:00,17147.1,17661.7,18219.5
2026-07-23 05:00:00+00:00,18630.0,19364.1,19755.9
2026-07-23 06:00:00+00:00,19173.2,19866.0,20114.8
2026-07-23 07:00:00+00:00,18787.0,19398.3,19897.7
2026-07-23 08:00:00+00:00,18580.4,18805.5,19603.5
2026-07-23 09:00:00+00:00,19011.5,19445.4,19949.6
2026-07-23 10:00:00+00:00,19642.0,19835.0,20270.9
2026-07-23 11:00:00+00:00,20020.3,19936.0,20302.9
2026-07-23 12:00:00+00:00,19318.3,19884.5,20025.8
2026-07-23 13:00:00+00:00,19256.4,19990.3,20470.3
2026-07-23 14:00:00+00:00,19281.8,20189.4,20808.0
2026-07-23 15:00:00+00:00,19424.3,20830.4,21201.8
2026-07-23 16:00:00+00:00,19831.3,21271.6,21800.8
2026-07-23 17:00:00+00:00,20115.7,21115.8,21747.5
2026-07-23 18:00:00+00:00,19801.3,20531.3,21292.5
2026-07-23 19:00:00+00:00,19024.0,19745.3,20338.4
2026-07-23 20:00:00+00:00,17762.5,18449.4,19112.9
2026-07-23 21:00:00+00:00,16421.0,16997.6,17519.0
