time_utc,p10,p50,p90
2026-07-31 22:00:00+00:00,14803.3,15064.2,15813.7
2026-07-31 23:00:00+00:00,14004.7,14364.8,15022.7
2026-08-01 00:00:00+00:00,13661.0,13870.1,14637.1
2026-08-01 01:00:00+00:00,13570.8,13892.6,14482.2
2026-08-01 02:00:00+00:00,13308.4,13693.1,14129.1
2026-08-01 03:00:00+00:00,13233.4,13622.1,14096.8
2026-08-01 04:00:00+00:00,14004.6,14293.8,14871.4
2026-08-01 05:00:00+00:00,14751.8,15276.5,15777.6
2026-08-01 06:00:00+00:00,15636.4,16029.1,16391.5
2026-08-01 07:00:00+00:00,16093.6,16262.2,16848.7
2026-08-01 08:00:00+00:00,16570.5,16442.5,17246.7
2026-08-01 09:00:00+00:00,16907.2,16842.0,17476.3
2026-08-01 10:00:00+00:00,16855.1,16859.6,17673.9
2026-08-01 11:00:00+00:00,16764.0,16620.9,17922.4
2026-08-01 12:00:00+00:00,16442.0,16476.6,17304.1
2026-08-01 13:00:00+00:00,16053.1,16037.9,16891.0
2026-08-01 14:00:00+00:00,16223.0,16136.9,16864.6
2026-08-01 15:00:00+00:00,16289.4,16757.9,16759.7
2026-08-01 16:00:00+00:00,16665.3,17191.0,17169.3
2026-08-01 17:00:00+00:00,16685.0,17090.6,17153.9
2026-08-01 18:00:00+00:00,16510.5,16862.0,16992.4
2026-08-01 19:00:00+00:00,16191.3,16584.8,16718.6
2026-08-01 20:00:00+00:00,15257.9,15366.9,15896.0
2026-08-01 21:00:00+00:00,14025.9,14013.3,14773.6
