time_utc,p10,p50,p90
2026-07-21 22:00:00+00:00,133.23,148.77,167.75
2026-07-21 23:00:00+00:00,123.80,139.00,156.80
2026-07-22 00:00:00+00:00,116.02,129.64,145.75
2026-07-22 01:00:00+00:00,113.70,127.12,142.44
2026-07-22 02:00:00+00:00,114.40,127.71,143.24
2026-07-22 03:00:00+00:00,119.53,134.68,151.73
2026-07-22 04:00:00+00:00,121.65,142.21,171.38
2026-07-22 05:00:00+00:00,121.72,146.34,179.50
2026-07-22 06:00:00+00:00,102.70,122.27,147.30
2026-07-22 07:00:00+00:00,74.27,96.42,117.39
2026-07-22 08:00:00+00:00,48.12,78.28,102.80
2026-07-22 09:00:00+00:00,31.76,70.16,96.43
2026-07-22 10:00:00+00:00,28.67,65.49,91.07
2026-07-22 11:00:00+00:00,30.25,66.72,92.07
2026-07-22 12:00:00+00:00,38.00,72.04,98.63
2026-07-22 13:00:00+00:00,51.05,80.75,105.21
2026-07-22 14:00:00+00:00,75.11,98.33,118.69
2026-07-22 15:00:00+00:00,88.33,110.72,134.16
2026-07-22 16:00:00+00:00,126.91,155.61,197.37
2026-07-22 17:00:00+00:00,151.76,191.43,262.77
2026-07-22 18:00:00+00:00,148.78,184.44,248.15
2026-07-22 19:00:00+00:00,146.60,175.89,219.11
2026-07-22 20:00:00+00:00,150.13,177.78,213.28
2026-07-22 21:00:00+00:00,136.32,157.44,183.27
