time_utc,p10,p50,p90
2026-09-21 22:00:00+00:00,86.55,120.29,162.12
2026-09-21 23:00:00+00:00,79.19,116.49,158.62
2026-09-22 00:00:00+00:00,76.75,113.87,152.54
2026-09-22 01:00:00+00:00,76.04,112.33,153.73
2026-09-22 02:00:00+00:00,79.90,112.72,160.84
2026-09-22 03:00:00+00:00,92.74,123.86,159.54
2026-09-22 04:00:00+00:00,112.45,150.64,168.32
2026-09-22 05:00:00+00:00,116.51,161.48,175.90
2026-09-22 06:00:00+00:00,108.50,158.30,169.85
2026-09-22 07:00:00+00:00,79.94,108.38,151.75
2026-09-22 08:00:00+00:00,31.22,61.73,115.83
2026-09-22 09:00:00+00:00,23.03,49.91,104.96
2026-09-22 10:00:00+00:00,19.03,39.66,99.80
2026-09-22 11:00:00+00:00,16.84,34.39,99.89
2026-09-22 12:00:00+00:00,21.93,53.13,110.43
2026-09-22 13:00:00+00:00,28.87,62.64,120.49
2026-09-22 14:00:00+00:00,83.71,115.54,149.42
2026-09-22 15:00:00+00:00,129.76,166.92,176.98
2026-09-22 16:00:00+00:00,148.98,195.71,229.23
2026-09-22 17:00:00+00:00,150.90,216.78,255.08
2026-09-22 18:00:00+00:00,152.59,206.24,253.22
2026-09-22 19:00:00+00:00,135.27,167.24,177.72
2026-09-22 20:00:00+00:00,120.41,142.64,169.82
2026-09-22 21:00:00+00:00,107.41,144.15,179.26
