time_utc,p10,p50,p90
2026-08-10 22:00:00+00:00,116.50,129.03,143.26
2026-08-10 23:00:00+00:00,111.43,123.75,137.39
2026-08-11 00:00:00+00:00,106.67,119.42,133.55
2026-08-11 01:00:00+00:00,106.47,119.76,133.81
2026-08-11 02:00:00+00:00,107.24,120.50,135.18
2026-08-11 03:00:00+00:00,111.77,125.97,141.51
2026-08-11 04:00:00+00:00,121.74,141.66,167.95
2026-08-11 05:00:00+00:00,130.71,155.41,193.43
2026-08-11 06:00:00+00:00,109.01,131.49,161.22
2026-08-11 07:00:00+00:00,99.20,117.64,142.02
2026-08-11 08:00:00+00:00,63.58,90.38,112.63
2026-08-11 09:00:00+00:00,39.06,75.17,100.12
2026-08-11 10:00:00+00:00,28.05,64.99,91.14
2026-08-11 11:00:00+00:00,9.61,53.95,84.22
2026-08-11 12:00:00+00:00,39.60,71.91,98.31
2026-08-11 13:00:00+00:00,65.03,90.93,114.48
2026-08-11 14:00:00+00:00,89.65,111.69,134.46
2026-08-11 15:00:00+00:00,108.46,131.70,161.23
2026-08-11 16:00:00+00:00,154.96,199.76,268.60
2026-08-11 17:00:00+00:00,203.76,270.12,391.02
2026-08-11 18:00:00+00:00,195.51,258.99,365.77
2026-08-11 19:00:00+00:00,169.99,208.65,267.86
2026-08-11 20:00:00+00:00,132.20,152.72,177.63
2026-08-11 21:00:00+00:00,117.04,133.69,153.15
