time_utc,p10,p50,p90
2026-07-14 22:00:00+00:00,14972.8,14945.8,16381.5
2026-07-14 23:00:00+00:00,14377.9,14336.9,15679.7
2026-07-15 00:00:00+00:00,14018.3,13891.2,15230.2
2026-07-15 01:00:00+00:00,13953.3,13823.6,15066.0
2026-07-15 02:00:00+00:00,13985.0,13855.2,15118.5
2026-07-15 03:00:00+00:00,14620.4,14441.6,15999.8
2026-07-15 04:00:00+00:00,16710.4,16350.9,18409.1
2026-07-15 05:00:00+00:00,18089.4,17811.6,20022.1
2026-07-15 06:00:00+00:00,18551.6,18450.4,20633.4
2026-07-15 07:00:00+00:00,18333.6,18216.8,20661.7
2026-07-15 08:00:00+00:00,18535.5,18875.7,20535.8
2026-07-15 09:00:00+00:00,19005.5,19131.5,21114.3
2026-07-15 10:00:00+00:00,19020.4,19322.0,21531.9
2026-07-15 11:00:00+00:00,18937.5,20068.5,21608.9
2026-07-15 12:00:00+00:00,19265.4,19288.7,20968.1
2026-07-15 13:00:00+00:00,18916.9,19210.6,20952.5
2026-07-15 14:00:00+00:00,19174.3,19170.9,21428.9
2026-07-15 15:00:00+00:00,19509.0,19448.1,21483.6
2026-07-15 16:00:00+00:00,19696.5,19394.9,21538.4
2026-07-15 17:00:00+00:00,19788.8,19403.6,21465.3
2026-07-15 18:00:00+00:00,19566.1,19252.3,21007.3
2026-07-15 19:00:00+00:00,18683.8,18341.4,20077.3
2026-07-15 20:00:00+00:00,17524.5,17250.7,18932.1
2026-07-15 21:00:00+00:00,16187.2,15937.5,17345.4
