time_utc,p10,p50,p90
2026-09-22 22:00:00+00:00,109.44,132.20,160.35
2026-09-22 23:00:00+00:00,110.47,128.70,163.93
2026-09-23 00:00:00+00:00,107.98,123.59,158.14
2026-09-23 01:00:00+00:00,111.71,122.17,157.52
2026-09-23 02:00:00+00:00,113.65,125.65,159.43
2026-09-23 03:00:00+00:00,112.17,132.11,158.03
2026-09-23 04:00:00+00:00,123.59,159.79,188.85
2026-09-23 05:00:00+00:00,133.24,175.60,232.26
2026-09-23 06:00:00+00:00,111.61,144.97,179.81
2026-09-23 07:00:00+00:00,88.05,110.63,130.20
2026-09-23 08:00:00+00:00,82.48,104.32,128.19
2026-09-23 09:00:00+00:00,49.51,98.59,121.77
2026-09-23 10:00:00+00:00,35.40,87.22,115.87
2026-09-23 11:00:00+00:00,32.57,78.04,114.36
2026-09-23 12:00:00+00:00,49.15,77.02,108.85
2026-09-23 13:00:00+00:00,64.25,90.31,126.59
2026-09-23 14:00:00+00:00,92.82,108.71,145.68
2026-09-23 15:00:00+00:00,119.71,145.73,182.69
2026-09-23 16:00:00+00:00,139.38,176.89,253.74
2026-09-23 17:00:00+00:00,142.64,196.79,304.60
2026-09-23 18:00:00+00:00,144.08,184.83,292.81
2026-09-23 19:00:00+00:00,132.65,158.70,190.41
2026-09-23 20:00:00+00:00,113.73,126.52,162.02
2026-09-23 21:00:00+00:00,108.95,128.20,164.60
