time_utc,p10,p50,p90
2026-08-12 22:00:00+00:00,14950.2,16718.8,16423.0
2026-08-12 23:00:00+00:00,14242.7,15785.7,15524.0
2026-08-13 00:00:00+00:00,13848.7,15415.6,15155.9
2026-08-13 01:00:00+00:00,13836.8,15321.0,15023.8
2026-08-13 02:00:00+00:00,13901.1,15414.3,15102.3
2026-08-13 03:00:00+00:00,14461.9,16001.6,15699.2
2026-08-13 04:00:00+00:00,16644.9,18207.1,18043.5
2026-08-13 05:00:00+00:00,18233.3,19920.0,19753.3
2026-08-13 06:00:00+00:00,18855.5,20696.1,20447.1
2026-08-13 07:00:00+00:00,18652.3,20654.2,20277.5
2026-08-13 08:00:00+00:00,18376.5,20506.7,19996.3
2026-08-13 09:00:00+00:00,18726.1,21203.2,20675.9
2026-08-13 10:00:00+00:00,18973.1,21576.0,21053.7
2026-08-13 11:00:00+00:00,18766.9,21328.0,20910.4
2026-08-13 12:00:00+00:00,19392.6,21377.2,20929.5
2026-08-13 13:00:00+00:00,19076.2,21782.3,21244.7
2026-08-13 14:00:00+00:00,19222.4,21714.4,21256.9
2026-08-13 15:00:00+00:00,19630.2,20893.5,21022.7
2026-08-13 16:00:00+00:00,19565.8,20641.5,21525.4
2026-08-13 17:00:00+00:00,19658.4,20163.3,21301.7
2026-08-13 18:00:00+00:00,19397.9,20047.5,20677.4
2026-08-13 19:00:00+00:00,18759.5,19175.2,19760.0
2026-08-13 20:00:00+00:00,17483.8,18186.1,18370.5
2026-08-13 21:00:00+00:00,16114.3,16960.7,16986.5
