time_utc,p10,p50,p90
2026-09-17 22:00:00+00:00,137.80,153.23,171.14
2026-09-17 23:00:00+00:00,133.09,148.68,165.96
2026-09-18 00:00:00+00:00,126.32,142.36,160.04
2026-09-18 01:00:00+00:00,125.40,141.29,158.73
2026-09-18 02:00:00+00:00,126.55,142.91,160.33
2026-09-18 03:00:00+00:00,129.62,147.85,167.52
2026-09-18 04:00:00+00:00,154.20,183.11,223.15
2026-09-18 05:00:00+00:00,168.11,208.33,273.91
2026-09-18 06:00:00+00:00,132.95,160.29,203.60
2026-09-18 07:00:00+00:00,110.83,133.33,166.74
2026-09-18 08:00:00+00:00,96.98,118.72,144.57
2026-09-18 09:00:00+00:00,74.54,99.30,121.10
2026-09-18 10:00:00+00:00,55.55,85.31,108.40
2026-09-18 11:00:00+00:00,58.20,88.23,111.99
2026-09-18 12:00:00+00:00,66.64,91.83,115.67
2026-09-18 13:00:00+00:00,82.08,105.52,129.66
2026-09-18 14:00:00+00:00,100.99,126.12,157.13
2026-09-18 15:00:00+00:00,148.70,185.63,236.30
2026-09-18 16:00:00+00:00,197.77,262.42,369.92
2026-09-18 17:00:00+00:00,226.50,297.47,438.36
2026-09-18 18:00:00+00:00,208.25,268.59,379.68
2026-09-18 19:00:00+00:00,173.35,210.77,265.33
2026-09-18 20:00:00+00:00,155.61,182.31,216.95
2026-09-18 21:00:00+00:00,140.17,163.04,190.47
