time_utc,p10,p50,p90
2026-08-02 22:00:00+00:00,114.24,147.36,191.42
2026-08-02 23:00:00+00:00,111.48,138.46,184.09
2026-08-03 00:00:00+00:00,109.25,134.28,183.15
2026-08-03 01:00:00+00:00,108.97,133.28,181.78
2026-08-03 02:00:00+00:00,109.26,134.29,186.68
2026-08-03 03:00:00+00:00,114.78,139.58,190.82
2026-08-03 04:00:00+00:00,116.57,149.15,175.27
2026-08-03 05:00:00+00:00,121.10,151.82,172.93
2026-08-03 06:00:00+00:00,101.53,132.75,152.26
2026-08-03 07:00:00+00:00,79.11,107.34,138.77
2026-08-03 08:00:00+00:00,48.39,88.73,107.18
2026-08-03 09:00:00+00:00,30.33,83.51,99.23
2026-08-03 10:00:00+00:00,28.31,67.47,92.41
2026-08-03 11:00:00+00:00,26.00,66.98,90.30
2026-08-03 12:00:00+00:00,36.95,82.20,99.94
2026-08-03 13:00:00+00:00,49.16,85.22,112.40
2026-08-03 14:00:00+00:00,75.19,99.89,147.73
2026-08-03 15:00:00+00:00,94.27,120.45,163.04
2026-08-03 16:00:00+00:00,122.47,161.83,181.95
2026-08-03 17:00:00+00:00,148.07,225.08,290.56
2026-08-03 18:00:00+00:00,157.28,250.72,340.16
2026-08-03 19:00:00+00:00,149.66,213.75,291.09
2026-08-03 20:00:00+00:00,142.61,193.21,265.29
2026-08-03 21:00:00+00:00,125.29,154.38,202.27
