time_utc,p10,p50,p90
2026-08-24 22:00:00+00:00,139.07,155.77,175.47
2026-08-24 23:00:00+00:00,132.67,148.27,166.17
2026-08-25 00:00:00+00:00,126.32,142.52,161.10
2026-08-25 01:00:00+00:00,123.37,139.28,156.26
2026-08-25 02:00:00+00:00,122.18,137.63,154.98
2026-08-25 03:00:00+00:00,127.74,145.57,165.84
2026-08-25 04:00:00+00:00,146.55,174.28,212.82
2026-08-25 05:00:00+00:00,149.18,183.57,236.12
2026-08-25 06:00:00+00:00,118.53,144.46,181.42
2026-08-25 07:00:00+00:00,95.02,115.47,141.40
2026-08-25 08:00:00+00:00,74.53,99.56,123.98
2026-08-25 09:00:00+00:00,54.20,85.96,109.82
2026-08-25 10:00:00+00:00,43.59,76.15,100.50
2026-08-25 11:00:00+00:00,40.47,74.32,100.03
2026-08-25 12:00:00+00:00,51.86,80.45,104.97
2026-08-25 13:00:00+00:00,67.60,93.78,117.40
2026-08-25 14:00:00+00:00,84.62,108.73,131.41
2026-08-25 15:00:00+00:00,118.59,145.60,180.95
2026-08-25 16:00:00+00:00,176.39,229.47,321.27
2026-08-25 17:00:00+00:00,214.41,288.51,428.09
2026-08-25 18:00:00+00:00,199.89,263.64,371.71
2026-08-25 19:00:00+00:00,169.94,207.75,263.46
2026-08-25 20:00:00+00:00,158.33,187.75,225.50
2026-08-25 21:00:00+00:00,143.28,167.10,197.47
