time_utc,p10,p50,p90
2026-08-26 22:00:00+00:00,147.32,157.42,176.85
2026-08-26 23:00:00+00:00,140.58,150.64,167.29
2026-08-27 00:00:00+00:00,134.12,144.18,163.49
2026-08-27 01:00:00+00:00,130.65,140.71,159.55
2026-08-27 02:00:00+00:00,135.98,146.04,163.11
2026-08-27 03:00:00+00:00,139.33,149.39,164.24
2026-08-27 04:00:00+00:00,163.34,181.94,209.67
2026-08-27 05:00:00+00:00,175.06,197.83,239.69
2026-08-27 06:00:00+00:00,139.31,159.32,183.36
2026-08-27 07:00:00+00:00,89.95,120.35,152.74
2026-08-27 08:00:00+00:00,53.75,89.89,114.83
2026-08-27 09:00:00+00:00,39.88,58.66,91.76
2026-08-27 10:00:00+00:00,25.38,50.51,82.61
2026-08-27 11:00:00+00:00,30.27,51.01,81.44
2026-08-27 12:00:00+00:00,56.33,66.39,95.82
2026-08-27 13:00:00+00:00,81.20,101.33,111.39
2026-08-27 14:00:00+00:00,101.74,118.54,141.91
2026-08-27 15:00:00+00:00,137.80,158.96,176.29
2026-08-27 16:00:00+00:00,186.22,217.64,257.59
2026-08-27 17:00:00+00:00,188.13,226.28,238.80
2026-08-27 18:00:00+00:00,183.00,220.99,238.49
2026-08-27 19:00:00+00:00,165.92,189.07,216.82
2026-08-27 20:00:00+00:00,158.95,175.77,185.83
2026-08-27 21:00:00+00:00,141.23,156.33,180.53
