time_utc,p10,p50,p90
2026-09-14 22:00:00+00:00,184.39,209.84,241.97
2026-09-14 23:00:00+00:00,173.91,199.92,230.43
2026-09-15 00:00:00+00:00,162.52,188.44,219.44
2026-09-15 01:00:00+00:00,159.21,184.49,213.80
2026-09-15 02:00:00+00:00,160.81,186.47,216.54
2026-09-15 03:00:00+00:00,164.18,193.54,227.49
2026-09-15 04:00:00+00:00,199.47,249.68,320.85
2026-09-15 05:00:00+00:00,228.04,298.69,419.10
2026-09-15 06:00:00+00:00,180.63,237.99,340.58
2026-09-15 07:00:00+00:00,150.52,190.50,265.06
2026-09-15 08:00:00+00:00,122.11,148.25,192.52
2026-09-15 09:00:00+00:00,107.48,129.77,159.23
2026-09-15 10:00:00+00:00,103.07,123.52,148.46
2026-09-15 11:00:00+00:00,108.99,130.20,158.17
2026-09-15 12:00:00+00:00,114.51,135.36,166.03
2026-09-15 13:00:00+00:00,104.25,125.88,159.05
2026-09-15 14:00:00+00:00,121.07,151.16,197.09
2026-09-15 15:00:00+00:00,180.74,238.32,321.04
2026-09-15 16:00:00+00:00,220.52,302.77,442.16
2026-09-15 17:00:00+00:00,276.35,373.01,576.43
2026-09-15 18:00:00+00:00,223.88,294.10,427.67
2026-09-15 19:00:00+00:00,187.83,232.62,298.42
2026-09-15 20:00:00+00:00,175.83,210.39,254.91
2026-09-15 21:00:00+00:00,164.56,195.60,235.77
