time_utc,p10,p50,p90
2026-08-29 22:00:00+00:00,132.90,148.02,165.77
2026-08-29 23:00:00+00:00,127.49,141.91,158.62
2026-08-30 00:00:00+00:00,122.23,137.73,154.75
2026-08-30 01:00:00+00:00,119.48,134.67,150.55
2026-08-30 02:00:00+00:00,120.14,135.50,152.24
2026-08-30 03:00:00+00:00,119.32,135.06,152.49
2026-08-30 04:00:00+00:00,114.03,131.55,152.60
2026-08-30 05:00:00+00:00,109.59,127.89,152.94
2026-08-30 06:00:00+00:00,86.68,109.07,132.64
2026-08-30 07:00:00+00:00,79.68,103.29,126.90
2026-08-30 08:00:00+00:00,60.92,89.91,115.15
2026-08-30 09:00:00+00:00,27.50,68.35,96.89
2026-08-30 10:00:00+00:00,13.80,56.85,87.88
2026-08-30 11:00:00+00:00,-1.26,48.45,83.09
2026-08-30 12:00:00+00:00,-12.88,37.86,76.94
2026-08-30 13:00:00+00:00,-10.63,43.62,82.62
2026-08-30 14:00:00+00:00,48.95,84.11,109.13
2026-08-30 15:00:00+00:00,99.28,121.22,144.63
2026-08-30 16:00:00+00:00,142.14,175.73,229.30
2026-08-30 17:00:00+00:00,154.31,192.94,262.01
2026-08-30 18:00:00+00:00,152.65,189.46,249.78
2026-08-30 19:00:00+00:00,154.89,185.52,230.24
2026-08-30 20:00:00+00:00,147.57,172.27,203.08
2026-08-30 21:00:00+00:00,139.05,160.69,189.06
