time_utc,p10,p50,p90
2026-08-28 22:00:00+00:00,126.86,141.05,157.28
2026-08-28 23:00:00+00:00,120.97,134.01,149.03
2026-08-29 00:00:00+00:00,114.46,128.69,143.84
2026-08-29 01:00:00+00:00,113.84,128.36,143.33
2026-08-29 02:00:00+00:00,115.05,129.70,145.13
2026-08-29 03:00:00+00:00,116.61,132.10,148.44
2026-08-29 04:00:00+00:00,118.33,136.54,158.73
2026-08-29 05:00:00+00:00,115.89,135.11,162.61
2026-08-29 06:00:00+00:00,96.33,116.73,141.51
2026-08-29 07:00:00+00:00,83.75,106.18,130.22
2026-08-29 08:00:00+00:00,64.74,92.70,117.35
2026-08-29 09:00:00+00:00,46.79,80.58,105.06
2026-08-29 10:00:00+00:00,37.90,72.25,98.12
2026-08-29 11:00:00+00:00,28.85,67.18,95.45
2026-08-29 12:00:00+00:00,23.49,61.16,91.31
2026-08-29 13:00:00+00:00,29.77,68.29,98.40
2026-08-29 14:00:00+00:00,59.84,90.88,114.64
2026-08-29 15:00:00+00:00,104.17,126.77,151.68
2026-08-29 16:00:00+00:00,140.36,172.77,224.83
2026-08-29 17:00:00+00:00,151.71,188.22,252.84
2026-08-29 18:00:00+00:00,150.43,186.00,243.97
2026-08-29 19:00:00+00:00,148.66,176.87,217.53
2026-08-29 20:00:00+00:00,142.73,165.92,194.85
2026-08-29 21:00:00+00:00,133.69,153.79,179.70
