time_utc,p10,p50,p90
2026-08-04 22:00:00+00:00,120.88,133.97,149.09
2026-08-04 23:00:00+00:00,119.41,133.64,149.52
2026-08-05 00:00:00+00:00,115.48,129.29,145.03
2026-08-05 01:00:00+00:00,115.10,128.92,145.11
2026-08-05 02:00:00+00:00,114.28,127.92,143.18
2026-08-05 03:00:00+00:00,114.21,129.08,145.73
2026-08-05 04:00:00+00:00,128.95,152.12,185.49
2026-08-05 05:00:00+00:00,131.88,156.86,195.62
2026-08-05 06:00:00+00:00,103.34,121.55,145.78
2026-08-05 07:00:00+00:00,84.89,104.00,125.34
2026-08-05 08:00:00+00:00,53.96,83.73,107.40
2026-08-05 09:00:00+00:00,34.98,71.46,97.85
2026-08-05 10:00:00+00:00,15.72,56.36,84.59
2026-08-05 11:00:00+00:00,14.92,56.26,85.54
2026-08-05 12:00:00+00:00,30.16,65.46,93.72
2026-08-05 13:00:00+00:00,61.04,87.75,110.52
2026-08-05 14:00:00+00:00,87.99,110.04,132.55
2026-08-05 15:00:00+00:00,117.80,142.38,176.85
2026-08-05 16:00:00+00:00,172.35,225.21,310.09
2026-08-05 17:00:00+00:00,239.18,331.75,501.68
2026-08-05 18:00:00+00:00,212.67,286.54,414.30
2026-08-05 19:00:00+00:00,175.76,216.06,279.96
2026-08-05 20:00:00+00:00,141.67,165.69,194.41
2026-08-05 21:00:00+00:00,122.05,139.47,160.70
