time_utc,p10,p50,p90
2026-08-13 22:00:00+00:00,14960.3,16238.0,16112.5
2026-08-13 23:00:00+00:00,14344.2,15448.1,15335.6
2026-08-14 00:00:00+00:00,14037.6,15061.1,14951.4
2026-08-14 01:00:00+00:00,14035.0,15035.6,14882.5
2026-08-14 02:00:00+00:00,14117.4,15095.0,14932.0
2026-08-14 03:00:00+00:00,14672.3,15625.4,15479.1
2026-08-14 04:00:00+00:00,16902.5,17810.9,17779.8
2026-08-14 05:00:00+00:00,18314.2,19388.6,19370.7
2026-08-14 06:00:00+00:00,18902.4,19678.5,19832.2
2026-08-14 07:00:00+00:00,19079.6,19276.9,19500.4
2026-08-14 08:00:00+00:00,18714.8,19052.5,19359.2
2026-08-14 09:00:00+00:00,19124.4,20456.5,20226.2
2026-08-14 10:00:00+00:00,19430.2,20813.3,20514.9
2026-08-14 11:00:00+00:00,19000.4,20316.5,20241.3
2026-08-14 12:00:00+00:00,18954.0,19297.5,20219.5
2026-08-14 13:00:00+00:00,18477.5,19244.8,20444.6
2026-08-14 14:00:00+00:00,18499.1,19391.0,20915.4
2026-08-14 15:00:00+00:00,18899.4,19467.6,21358.9
2026-08-14 16:00:00+00:00,19417.8,19435.4,21574.7
2026-08-14 17:00:00+00:00,19498.5,19495.1,21161.0
2026-08-14 18:00:00+00:00,19196.8,19354.1,20645.9
2026-08-14 19:00:00+00:00,18589.3,18696.1,19846.5
2026-08-14 20:00:00+00:00,17409.5,17654.5,18389.5
2026-08-14 21:00:00+00:00,16124.4,16495.5,17051.4
