time_utc,p10,p50,p90
2026-08-05 22:00:00+00:00,14950.2,14983.8,15517.8
2026-08-05 23:00:00+00:00,14242.7,14192.0,14760.4
2026-08-06 00:00:00+00:00,13839.9,13749.5,14409.0
2026-08-06 01:00:00+00:00,13792.8,13742.0,14248.5
2026-08-06 02:00:00+00:00,13889.3,13816.9,14291.1
2026-08-06 03:00:00+00:00,14438.4,14342.0,14918.1
2026-08-06 04:00:00+00:00,16644.9,16655.5,17441.2
2026-08-06 05:00:00+00:00,18231.4,18321.6,19051.3
2026-08-06 06:00:00+00:00,18837.4,18811.2,19593.9
2026-08-06 07:00:00+00:00,18479.4,18455.9,19312.0
2026-08-06 08:00:00+00:00,18302.1,18224.3,18783.4
2026-08-06 09:00:00+00:00,18632.6,18550.0,19353.0
2026-08-06 10:00:00+00:00,18973.1,18961.8,19752.3
2026-08-06 11:00:00+00:00,18766.9,19220.4,20165.6
2026-08-06 12:00:00+00:00,19119.5,19181.9,19884.7
2026-08-06 13:00:00+00:00,18993.8,19443.5,19826.3
2026-08-06 14:00:00+00:00,18953.8,20051.6,20148.1
2026-08-06 15:00:00+00:00,19033.8,21078.0,21003.7
2026-08-06 16:00:00+00:00,19204.5,21634.2,21525.4
2026-08-06 17:00:00+00:00,19529.7,21381.4,21301.7
2026-08-06 18:00:00+00:00,19230.2,20740.0,20677.4
2026-08-06 19:00:00+00:00,18621.4,19766.3,19760.0
2026-08-06 20:00:00+00:00,17279.3,18162.0,18363.2
2026-08-06 21:00:00+00:00,16033.9,16534.8,16858.7
