time_utc,p10,p50,p90
2026-09-16 22:00:00+00:00,15365.3,15643.5,15591.5
2026-09-16 23:00:00+00:00,14690.0,15147.1,15056.5
2026-09-17 00:00:00+00:00,14310.4,14641.1,14627.3
2026-09-17 01:00:00+00:00,14379.1,14655.8,14624.7
2026-09-17 02:00:00+00:00,14796.7,14940.7,14986.8
2026-09-17 03:00:00+00:00,15301.3,15742.8,15742.8
2026-09-17 04:00:00+00:00,17301.1,18031.9,18083.6
2026-09-17 05:00:00+00:00,18741.1,19540.3,19603.9
2026-09-17 06:00:00+00:00,19147.9,19919.8,19904.4
2026-09-17 07:00:00+00:00,18847.4,20387.7,20026.0
2026-09-17 08:00:00+00:00,18444.5,19955.9,19663.4
2026-09-17 09:00:00+00:00,18708.5,20212.7,20033.5
2026-09-17 10:00:00+00:00,19143.3,19682.1,19950.3
2026-09-17 11:00:00+00:00,19331.7,19855.8,19836.6
2026-09-17 12:00:00+00:00,19203.5,19148.4,19603.6
2026-09-17 13:00:00+00:00,19212.7,19852.7,19809.9
2026-09-17 14:00:00+00:00,19475.9,19948.5,20159.0
2026-09-17 15:00:00+00:00,20106.4,20015.2,20473.2
2026-09-17 16:00:00+00:00,20223.6,20160.7,20521.0
2026-09-17 17:00:00+00:00,20363.9,20666.2,20708.8
2026-09-17 18:00:00+00:00,20388.9,20374.8,20756.7
2026-09-17 19:00:00+00:00,18750.5,18869.8,19444.5
2026-09-17 20:00:00+00:00,17323.3,17516.3,17823.4
2026-09-17 21:00:00+00:00,16212.5,16375.5,16460.5
