time_utc,p10,p50,p90
2026-08-02 22:00:00+00:00,13031.0,13413.6,13561.4
2026-08-02 23:00:00+00:00,12604.0,12855.1,12944.0
2026-08-03 00:00:00+00:00,12285.7,12611.1,12784.5
2026-08-03 01:00:00+00:00,12275.0,12566.3,12717.6
2026-08-03 02:00:00+00:00,12372.3,12716.8,12955.1
2026-08-03 03:00:00+00:00,13258.8,13436.5,13961.5
2026-08-03 04:00:00+00:00,15837.1,15925.4,16475.9
2026-08-03 05:00:00+00:00,17365.4,17589.9,18098.8
2026-08-03 06:00:00+00:00,17902.1,18377.0,19137.1
2026-08-03 07:00:00+00:00,18035.5,18855.7,19217.9
2026-08-03 08:00:00+00:00,18357.9,18527.6,18884.3
2026-08-03 09:00:00+00:00,18760.8,18818.3,19252.7
2026-08-03 10:00:00+00:00,18821.4,18938.0,19675.9
2026-08-03 11:00:00+00:00,18361.1,19178.1,19332.5
2026-08-03 12:00:00+00:00,18366.9,18662.7,19067.2
2026-08-03 13:00:00+00:00,18290.2,19233.6,19206.1
2026-08-03 14:00:00+00:00,18323.2,18233.7,19281.9
2026-08-03 15:00:00+00:00,18887.4,18854.6,19571.6
2026-08-03 16:00:00+00:00,18796.8,18663.6,20255.6
2026-08-03 17:00:00+00:00,19035.0,18943.7,20048.8
2026-08-03 18:00:00+00:00,18834.1,18727.5,19833.4
2026-08-03 19:00:00+00:00,18311.7,18277.5,19099.4
2026-08-03 20:00:00+00:00,17001.8,16946.1,17828.5
2026-08-03 21:00:00+00:00,15542.6,15457.5,16376.2
