time_utc,p10,p50,p90
2026-07-25 22:00:00+00:00,129.03,148.47,163.81
2026-07-25 23:00:00+00:00,124.80,143.75,160.46
2026-07-26 00:00:00+00:00,123.21,138.71,157.10
2026-07-26 01:00:00+00:00,119.36,132.23,156.07
2026-07-26 02:00:00+00:00,117.27,129.33,153.62
2026-07-26 03:00:00+00:00,112.23,122.29,149.22
2026-07-26 04:00:00+00:00,103.92,113.98,140.56
2026-07-26 05:00:00+00:00,81.05,102.21,132.48
2026-07-26 06:00:00+00:00,19.64,71.99,113.93
2026-07-26 07:00:00+00:00,-6.69,21.71,75.85
2026-07-26 08:00:00+00:00,-18.23,-0.36,44.51
2026-07-26 09:00:00+00:00,-18.68,-1.59,40.40
2026-07-26 10:00:00+00:00,-19.76,-2.15,33.14
2026-07-26 11:00:00+00:00,-23.42,-4.09,34.67
2026-07-26 12:00:00+00:00,-23.47,-6.04,35.04
2026-07-26 13:00:00+00:00,-21.31,-5.97,37.61
2026-07-26 14:00:00+00:00,-11.91,4.89,61.92
2026-07-26 15:00:00+00:00,35.66,87.29,114.72
2026-07-26 16:00:00+00:00,103.20,125.83,149.17
2026-07-26 17:00:00+00:00,135.36,145.90,161.78
2026-07-26 18:00:00+00:00,142.77,155.08,165.14
2026-07-26 19:00:00+00:00,139.13,153.32,169.77
2026-07-26 20:00:00+00:00,135.48,150.12,169.47
2026-07-26 21:00:00+00:00,131.23,141.50,161.47
