time_utc,p10,p50,p90
2026-09-07 22:00:00+00:00,139.69,155.28,174.20
2026-09-07 23:00:00+00:00,132.52,148.71,166.61
2026-09-08 00:00:00+00:00,127.83,144.83,163.89
2026-09-08 01:00:00+00:00,124.75,141.89,160.36
2026-09-08 02:00:00+00:00,127.84,144.50,163.17
2026-09-08 03:00:00+00:00,132.00,150.28,172.24
2026-09-08 04:00:00+00:00,164.01,198.46,249.77
2026-09-08 05:00:00+00:00,171.16,214.89,285.08
2026-09-08 06:00:00+00:00,129.30,158.61,206.19
2026-09-08 07:00:00+00:00,96.55,118.02,144.93
2026-09-08 08:00:00+00:00,73.62,99.01,123.04
2026-09-08 09:00:00+00:00,57.80,87.09,110.06
2026-09-08 10:00:00+00:00,52.77,83.30,106.40
2026-09-08 11:00:00+00:00,62.22,89.32,112.01
2026-09-08 12:00:00+00:00,79.79,100.97,123.64
2026-09-08 13:00:00+00:00,96.36,117.72,143.85
2026-09-08 14:00:00+00:00,109.70,134.50,168.11
2026-09-08 15:00:00+00:00,155.46,200.37,264.33
2026-09-08 16:00:00+00:00,190.21,251.38,354.92
2026-09-08 17:00:00+00:00,204.81,271.54,396.45
2026-09-08 18:00:00+00:00,194.84,251.49,354.74
2026-09-08 19:00:00+00:00,164.90,200.90,253.09
2026-09-08 20:00:00+00:00,144.99,168.84,198.02
2026-09-08 21:00:00+00:00,130.00,149.06,173.03
