time_utc,p10,p50,p90
2026-08-17 22:00:00+00:00,14478.2,15221.2,15377.3
2026-08-17 23:00:00+00:00,13772.0,14551.2,14670.2
2026-08-18 00:00:00+00:00,13411.0,14043.9,14287.3
2026-08-18 01:00:00+00:00,13299.2,14065.4,14236.3
2026-08-18 02:00:00+00:00,13365.3,14228.3,14365.5
2026-08-18 03:00:00+00:00,13896.4,14998.9,15069.4
2026-08-18 04:00:00+00:00,16047.5,17166.0,17239.5
2026-08-18 05:00:00+00:00,17530.3,18388.4,18884.8
2026-08-18 06:00:00+00:00,17777.3,18562.8,19528.3
2026-08-18 07:00:00+00:00,18145.1,18545.0,19599.6
2026-08-18 08:00:00+00:00,17969.8,18793.6,19306.6
2026-08-18 09:00:00+00:00,18397.2,18977.0,19535.8
2026-08-18 10:00:00+00:00,18329.8,19002.0,20204.5
2026-08-18 11:00:00+00:00,18843.0,18857.6,20187.0
2026-08-18 12:00:00+00:00,18305.5,18687.8,20093.9
2026-08-18 13:00:00+00:00,18274.4,18231.4,20210.5
2026-08-18 14:00:00+00:00,18568.1,18765.0,20057.9
2026-08-18 15:00:00+00:00,18828.4,19061.1,19888.2
2026-08-18 16:00:00+00:00,19080.9,19464.0,20114.2
2026-08-18 17:00:00+00:00,19249.7,19400.8,20556.1
2026-08-18 18:00:00+00:00,19242.3,19431.2,20497.7
2026-08-18 19:00:00+00:00,18567.7,18559.8,19682.6
2026-08-18 20:00:00+00:00,17175.9,17101.8,18330.7
2026-08-18 21:00:00+00:00,15830.5,15802.2,16964.9
