time_utc,p10,p50,p90
2026-08-06 22:00:00+00:00,126.74,141.21,158.31
2026-08-06 23:00:00+00:00,123.86,138.69,155.64
2026-08-07 00:00:00+00:00,118.93,133.13,150.45
2026-08-07 01:00:00+00:00,118.13,132.43,149.44
2026-08-07 02:00:00+00:00,118.56,132.80,149.02
2026-08-07 03:00:00+00:00,116.29,131.43,148.52
2026-08-07 04:00:00+00:00,126.65,148.37,179.52
2026-08-07 05:00:00+00:00,122.69,144.24,176.01
2026-08-07 06:00:00+00:00,101.17,119.42,143.12
2026-08-07 07:00:00+00:00,79.06,99.48,120.81
2026-08-07 08:00:00+00:00,52.66,83.24,107.21
2026-08-07 09:00:00+00:00,36.96,72.91,98.88
2026-08-07 10:00:00+00:00,18.07,58.48,86.08
2026-08-07 11:00:00+00:00,15.95,57.62,86.58
2026-08-07 12:00:00+00:00,32.06,66.55,94.55
2026-08-07 13:00:00+00:00,77.33,99.62,121.57
2026-08-07 14:00:00+00:00,103.10,125.35,153.13
2026-08-07 15:00:00+00:00,117.46,141.52,174.54
2026-08-07 16:00:00+00:00,166.43,212.37,287.56
2026-08-07 17:00:00+00:00,196.33,260.13,376.41
2026-08-07 18:00:00+00:00,231.40,315.59,462.19
2026-08-07 19:00:00+00:00,210.34,265.94,354.83
2026-08-07 20:00:00+00:00,137.09,159.74,187.42
2026-08-07 21:00:00+00:00,117.23,133.36,152.58
