time_utc,p10,p50,p90
2026-07-29 22:00:00+00:00,14959.9,14935.8,16088.1
2026-07-29 23:00:00+00:00,14373.7,14361.0,15314.1
2026-07-30 00:00:00+00:00,14059.6,14080.3,14992.1
2026-07-30 01:00:00+00:00,13955.3,14057.9,14780.0
2026-07-30 02:00:00+00:00,14069.9,14097.3,14735.9
2026-07-30 03:00:00+00:00,14686.8,14741.6,15322.3
2026-07-30 04:00:00+00:00,16726.2,16640.3,17868.2
2026-07-30 05:00:00+00:00,18231.4,18195.5,19391.5
2026-07-30 06:00:00+00:00,18916.5,18958.9,19850.6
2026-07-30 07:00:00+00:00,18707.2,19110.6,19391.8
2026-07-30 08:00:00+00:00,18558.2,18731.6,19246.0
2026-07-30 09:00:00+00:00,18919.1,19137.2,19676.5
2026-07-30 10:00:00+00:00,19167.5,18999.6,20168.2
2026-07-30 11:00:00+00:00,18981.6,18572.6,20302.9
2026-07-30 12:00:00+00:00,19318.3,19884.8,19884.7
2026-07-30 13:00:00+00:00,18993.8,18918.8,19831.5
2026-07-30 14:00:00+00:00,18953.8,18867.0,20005.1
2026-07-30 15:00:00+00:00,19033.8,19115.8,20706.5
2026-07-30 16:00:00+00:00,19204.5,19104.8,21115.3
2026-07-30 17:00:00+00:00,19529.7,19442.1,21082.9
2026-07-30 18:00:00+00:00,19230.2,19119.5,20660.6
2026-07-30 19:00:00+00:00,18621.4,18581.4,19747.2
2026-07-30 20:00:00+00:00,17279.3,17193.2,18441.0
2026-07-30 21:00:00+00:00,16033.9,15934.1,16932.6
