time_utc,p10,p50,p90
2026-07-24 22:00:00+00:00,151.05,171.17,196.70
2026-07-24 23:00:00+00:00,139.55,158.57,181.55
2026-07-25 00:00:00+00:00,129.78,145.99,166.45
2026-07-25 01:00:00+00:00,127.00,142.76,162.27
2026-07-25 02:00:00+00:00,127.09,142.48,161.90
2026-07-25 03:00:00+00:00,125.17,141.80,160.74
2026-07-25 04:00:00+00:00,110.16,127.64,150.00
2026-07-25 05:00:00+00:00,106.97,125.26,147.89
2026-07-25 06:00:00+00:00,90.44,110.18,131.62
2026-07-25 07:00:00+00:00,64.80,89.84,112.26
2026-07-25 08:00:00+00:00,41.47,74.15,99.66
2026-07-25 09:00:00+00:00,9.84,57.08,87.59
2026-07-25 10:00:00+00:00,-5.26,42.80,75.61
2026-07-25 11:00:00+00:00,-18.43,35.69,71.71
2026-07-25 12:00:00+00:00,-20.12,36.29,76.01
2026-07-25 13:00:00+00:00,-6.95,45.07,80.81
2026-07-25 14:00:00+00:00,35.45,72.89,98.44
2026-07-25 15:00:00+00:00,82.18,104.73,125.73
2026-07-25 16:00:00+00:00,118.54,142.65,175.40
2026-07-25 17:00:00+00:00,133.08,162.04,210.51
2026-07-25 18:00:00+00:00,142.46,175.18,231.70
2026-07-25 19:00:00+00:00,146.52,175.56,218.60
2026-07-25 20:00:00+00:00,148.60,175.65,210.09
2026-07-25 21:00:00+00:00,139.79,161.94,189.61
